交易日期,股票代码,股票名称,是否交易,开盘价,最高价,最低价,收盘价,VWAP,成交额,流通市值,总市值,上市至今交易天数,财报季度,财报年份,归母净利润,归母净利润_ttm,归母净利润_ttm同比,归母净利润_单季,归母净利润_单季同比,归母净利润_单季环比,经营活动产生的现金流量净额,经营活动产生的现金流量净额_ttm,经营活动产生的现金流量净额_ttm同比,经营活动产生的现金流量净额_单季,经营活动产生的现金流量净额_单季同比,经营活动产生的现金流量净额_单季环比,净资产,涨跌幅_10,涨跌幅_20,bias_5,bias_10,bias_20,振幅_5,振幅_10,振幅_20,涨跌幅std_5,涨跌幅std_10,涨跌幅std_20,成交额std_5,成交额std_10,成交额std_20,K,D,J,DIF,DEA,MACD,市盈率倒数,市净率倒数,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,涨跌幅,下周期每天涨跌幅,市场状态,val_pct,因子,排名
2007-02-28,sh600706 ,长安信息 ,1,4.8,6.25,4.6,5.61,5.43412723077251,300052750.0,273487651.47,489940604.01,2555.0,,,,,,,,,,,,,,,,0.0571992110453649,0.1213389121338912,-0.006376195536663,0.0224166211044285,0.0680628272251309,0.2278978388998034,0.25,0.3586956521739128,0.0617342999370952,0.0459192156672953,0.0444148404588133,7542288.62281566,9307378.637893494,15440513.064923463,61.2576150478418,70.29715281582405,43.17853951187729,0.4242906476940646,0.4006344030671907,0.0473124892537478,,,综合,综合Ⅱ,综合Ⅲ,0.1687499999999995,"[-0.04099821746880583, 0.1003717472118959, -0.010135135135135087, -0.018771331058020535, 0.03130434782608682, 0.015177065767284947, -0.019933554817275656, 0.09999999999999987, 0.006163328197226425, 0.018376722817764257, -0.0015037593984963404, -0.06174698795180711, 0.01284109149277679, 0.04120443740095103, 0.05022831050228316, -0.0014492753623189802, 0.07402031930333819, 0.014864864864864824, -0.010652463382157085, -0.025572005383580065, -0.06491712707182329, 0.02363367799113747]",bear,0.5,489940604.01,3.0
2007-02-28,sz000008 ,宝利来 ,1,5.6,6.93,5.32,6.4,6.213796362599881,161355652.7,271031596.8,471380531.2,3552.0,,,,,,,,,,,,,,,,0.0767888307155322,0.0843585237258346,-0.0074441687344911,0.0332579916047788,0.0806247361756014,0.1805792163543444,0.213660245183888,0.3100189035916825,0.0620977695830484,0.0432880909138207,0.0372800467670517,6619505.596043345,6422136.348897547,5457078.563310778,66.15850849499016,74.46902488501657,49.53747571493736,0.7432284683095194,0.6929121727892358,0.1006325910405672,,,综合,综合Ⅱ,综合Ⅲ,0.1428571428571423,"[-0.04375000000000007, 0.019607843137254832, 0.017628205128205066, 0.03149606299212593, -0.003053435114503733, 0.029096477794793074, 0.022321428571428603, 0.027656477438136706, 0.008498583569405138, 0.02949438202247201, 0.005457025920873049, -0.042062415196743586, -0.0028328611898016387, 0.02840909090909083, 0.004143646408839796, 0.008253094910591452, 0.0, 0.049113233287858105, 0.010403120936280708, -0.028314028314028294, 0.0, -0.050331125827814516]",bear,0.5,471380531.2,2.0
2007-02-28,sz000669 ,领先科技 ,1,7.17,9.18,6.75,8.28,8.066040874972634,170547019.0,262780372.8,510627600.0,2411.0,,,,,,,,,,,,,,,,0.0868385345997286,0.1202797202797201,-0.0205819730305183,0.010495484500854,0.0782653991405124,0.2031454783748363,0.2388663967611333,0.3993902439024388,0.0582474475582319,0.0489413741695776,0.0413857696444616,1680530.6869975876,6261755.081124283,5585084.127696116,61.850713960826624,71.63838603928343,42.27536980391301,0.4814064392095361,0.4438692724436502,0.0750743335317716,,,电子,其他电子Ⅱ,其他电子Ⅲ,0.151599443671766,"[0.020531400966183666, 0.06863905325443787, -0.03654485049833889, -0.019540229885057436, 0.016412661195779776, 0.025374855824682907, 0.0, 0.04949381327334068, 0.012861736334405016, -0.03174603174603163, 0.02622950819672143, -0.04153354632587869, -0.0011111111111110628, 0.023359288097886344, 0.0, 0.10000000000000009, -0.01383399209486158, 0.013026052104208263, 0.018793273986152492, 0.05145631067961154, -0.07663896583564178, 0.010000000000000009]",bear,0.5,510627600.0,4.0
2007-02-28,sz002016 ,威尔科技 ,1,6.05,7.5,5.96,7.1,6.926668094204355,298470784.0,342508323.9,449361605.7,612.0,,,,,,,,,,,,,,,,0.0514820592823712,-0.0651872399445214,-0.0058807056846822,0.0201149425287354,0.0548209775664834,0.1194029850746267,0.2057877813504822,0.2583892617449663,0.0562440502828229,0.0392585309749754,0.0431496852506467,5931879.654825496,7057949.702074753,7536548.939037185,69.99744946175531,74.22787487904519,61.53659862717555,0.3569225860673377,0.3514719021619006,0.0109013678108741,,,医药生物,医疗器械,医疗器械Ⅲ,0.1658456486042685,"[-0.036619718309859106, 0.02046783625731008, 0.021489971346704717, 0.009817671809256634, 0.022222222222222143, 0.0040760869565217295, 0.040595399188092074, 0.04811443433029905, -0.00992555831265507, -0.010025062656641603, 0.006329113924050667, -0.03647798742138364, 0.015665796344647598, 0.028277634961439535, 0.016250000000000098, -0.0036900369003691758, 0.0012345679012344402, 0.036991368680641346, 0.009512485136742077, -0.024734982332155542, -0.04951690821256027, 0.029224904701397714]",bear,0.5,449361605.7,1.0
2007-03-30,sh600444 ,国通管业 ,1,7.96,10.3,7.77,9.36,9.29729208564938,556954968.0,493084800.0,655200000.0,718.0,,,,,,,,,,,,,,,,-0.0344827586206896,0.1309669522643819,-0.0312564686400331,-0.0146331192757133,0.0201634877384193,0.1244541484716161,0.1839080459770115,0.3037974683544302,0.0373227137241863,0.0291492260016328,0.0287322378151915,11949619.249793878,9611172.390890485,8076404.398872773,50.6013773583517,64.34855933748806,23.107013400078984,0.4032907410934214,0.4358217862237365,-0.0650620902606301,,,基础化工,塑料,其他塑料制品,0.1729323308270678,"[0.017094017094017033, 0.0031512605042018915, 0.06178010471204187, -0.0039447731755425375, 0.001980198019801982, 0.013833992094861802, -0.021442495126705707, 0.055776892430278835, 0.03301886792452824, -0.0036529680365295913, 0.01741521539871682, 0.017117117117117164, 0.055801594331266635, -0.09983221476510062, 0.03914259086672889, 0.045739910313901344, -0.009433962264150941, -0.012987012987012991, 0.01754385964912264, -0.014655172413793105, -0.025371828521434714]",bear,0.5,655200000.0,2.0
2007-03-30,sh600513 ,联环药业 ,1,9.49,12.22,9.12,11.55,11.464260888817948,374318739.0,311850000.0,693000000.0,952.0,,,,,,,,,,,,,,,,-0.0275150472914875,0.196825396825397,-0.0171885636487406,0.0007798284377438,0.0388559093362117,0.0999099909990999,0.1671442215854826,0.3111587982832622,0.0305922284965367,0.0237138612679853,0.0324775656901112,5717571.485644526,5152916.085558701,8753796.67488023,62.45697191989744,69.87450888720964,47.62189798527302,0.5894526844773669,0.6378411910806093,-0.0967770132064849,,,医药生物,化学制药,化学制剂,0.2274176408076518,"[0.02164502164502169, 0.01610169491525415, 0.020850708924103456, 0.0032679738562091387, 0.004885993485342022, 0.008914100486223653, 0.028112449799196915, -0.0015625000000001332, 0.0046948356807512415, 0.09034267912772598, 0.04428571428571426, 0.0006839945280439075, 0.012303485987696483, -0.022957461174881844, 0.04561161022805815, 0.035690680766688576, -0.01212507977026156, -0.021963824289405687, -0.02443857331571997, -0.04265402843601884, 0.006364922206506307]",bear,0.5,693000000.0,5.0
2007-03-30,sh600562 ,高淳陶瓷 ,1,7.56,9.01,7.2,8.3,8.291379303811379,388863210.0,351301757.9,697941140.2,972.0,,,,,,,,,,,,,,,,-0.0294811320754716,0.1243169398907104,-0.0357806691449816,-0.0244475787494123,0.0033849129593808,0.1055214723926381,0.155128205128205,0.2241847826086951,0.0292126437059388,0.0269760453187498,0.0248954089171122,4991373.214834262,4976925.837672001,6414282.151661754,51.77579309092383,64.74995187151019,25.827475529751094,0.4263011877581633,0.5042601685029224,-0.1559179614895183,,,建筑建材,建筑材料,陶瓷制造,0.0765239948119318,"[0.02409638554216853, 0.0505882352941176, 0.03023516237402002, 0.07608695652173925, 0.011111111111111072, 0.025974025974025983, 0.01947419668938677, -0.01623686723973261, 0.014563106796116276, 0.03540669856459333, 0.03512014787430684, -0.010714285714285676, 0.0, -0.08483754512635377, 0.05917159763313595, 0.04841713221601496, 0.10035523978685612, -0.013720742534301889, 0.03273322422258573, 0.008716323296355188, -0.025923016496465]",bear,0.5,697941140.2,6.0
2007-03-30,sh600647 ,同达创业 ,1,11.5,14.75,11.04,12.88,12.83352680440652,281947788.0,375967303.04,689295740.0,3331.0,,,,,,,,,,,,,,,,-0.0566037735849056,0.0638297872340425,-0.0470553418171058,-0.0478302653951355,-0.0213137798715854,0.1534181240063594,0.1534181240063594,0.2521222410865871,0.0328225080518858,0.0247687799263518,0.0248205198944934,2673747.055522688,2673103.4285353897,4252775.233066673,32.40714383852553,46.818860991168656,3.583709533239272,2.271298595666764,2.910205516673359,-1.2778138420131908,,,综合,综合Ⅱ,综合Ⅲ,0.1239092495637002,"[0.02329192546583836, -0.00531107738998482, 0.0076277650648362005, 0.024981074943224657, 0.01846381093057614, -0.01595358955765036, -0.014001473839351464, 0.001494768310911887, 0.017910447761193993, 0.00513196480938416, 0.026258205689277947, 0.02771855010660995, -0.007607192254495243, -0.05993031358885015, 0.02742772424017792, 0.04834054834054835, 0.0344115622849277, -0.018629407850964674, 0.016949152542372836, 0.09266666666666667, 0.10006101281269064]",bear,0.5,689295740.0,4.0
2007-03-30,sz000639 ,金德发展 ,1,8.26,10.1,7.81,9.22,9.201117617666382,700448281.6,393287748.36,671814700.7,2441.0,,,,,,,,,,,,,,,,-0.0119435396308361,0.1518987341772151,-0.0317160260449483,-0.0097733863172591,0.0251278630197908,0.1222222222222217,0.1938534278959807,0.2577833125778326,0.0411227217272512,0.0313551876850302,0.0318069062404907,12423812.08073421,10201521.907659365,9445687.471451825,56.21832060363945,69.57914326567597,29.496675279566404,0.5152165557171937,0.5389243722223583,-0.0474156330103292,,,建筑建材,建筑材料,其他建材,0.1243902439024389,"[0.027114967462039008, 0.001055966209081216, -0.007383966244725815, 0.02444208289054206, 0.003112033195020736, 0.020682523267838704, -0.015197568389057614, 0.0, 0.016460905349794164, -0.002024291497975894, 0.024340770791074995, 0.0, 0.0, 0.10000000000000009, 0.06300630063006318, 0.02201524132091448, -0.024855012427506318, -0.027187765505522488, 0.0768558951965066, -0.03649635036496346, -0.010942760942761032]",bear,0.5,671814700.7,3.0
2007-03-30,sz002016 ,威尔科技 ,1,7.06,8.6,6.8,8.1,8.016543928175377,539135418.7,390748932.9,512651972.7,634.0,,,,,,,,,,,,,,,,-0.010062893081761,0.1505847953216375,-0.0157958687727822,-0.0033222591362126,0.0279840091376357,0.0955414012738853,0.1668928086838532,0.2409812409812404,0.0366614617386235,0.0265629076531022,0.0252298306714636,5328511.773674747,4507397.666058772,10103475.521544496,59.18430717059498,71.53581369143939,34.48129412890617,0.4032616289534729,0.4442565068255872,-0.0819897557442285,,,医药生物,医疗器械,医疗器械Ⅲ,0.1408450704225352,"[0.0185185185185186, 0.00848484848484854, -0.01081730769230771, 0.04252733900364514, -0.013986013986013845, -0.01891252955082745, 0.009638554216867545, 0.05011933174224348, 0.001136363636363713, -0.02383654937570956, 0.024418604651162967, 0.02156640181611791, 0.030000000000000027, -0.07227615965480039, 0.05581395348837215, 0.03964757709251088, -0.008474576271186418, 0.03418803418803429, 0.032024793388429895, 0.061061061061060906, 0.10000000000000009]",bear,0.5,512651972.7,1.0
2007-04-30,sh600444 ,国通管业 ,1,9.36,11.99,9.3,11.14,11.158131453786174,814209174.0,586855200.0,779800000.0,739.0,3.0,2007.0,995491.09,,,995491.09,,,5509003.49,,,5509003.49,,,319819478.4200001,0.0476626947754352,0.2211538461538462,-0.024859943977591,-0.0216914024765084,0.0237088770446607,0.0800000000000003,0.1216089803554723,0.2741764080765139,0.0159740178595972,0.045221000970305,0.0369744483243121,8761062.247313663,9527416.6770959,11322714.12183422,54.31045533636208,63.64114981438089,35.64906638032444,0.5389619098642076,0.581733683659212,-0.0855435475900088,,0.3673192074121569,基础化工,塑料,其他塑料制品,0.1901709401709403,"[0.05924596050269293, -0.025423728813559365, 0.03565217391304354, -0.009235936188077165, 0.029661016949152463, -0.037860082304526865, 0.021385799828913532, 0.025125628140703515, 0.033496732026143894, 0.037944664031620556, -0.014470677837014612, 0.027047913446677008, -0.037622272385252065, 0.0, 0.05629397967161842, 0.001480384900073961, -0.09977827050997778, -0.08538587848932666]",bear,0.5,779800000.0,2.0
