name,yrs,CAGR,Vol,Sharpe,MaxDD,Calmar
v3.1混合(2016-),9.99315537303217,0.16455768170683815,0.1550621953524366,0.7683086216517171,-0.24052430771711297,0.6841623753902613
BH-NDX(2016-),9.99315537303217,0.21039888521741035,0.2211155069415632,0.763661454832884,-0.35563139355132983,0.5916206753188187
BH-SPX(2016-),9.99315537303217,0.13787674476581646,0.1773188962750044,0.5666255275324674,-0.33924959024260604,0.40641683507183396
v3.1纯NDX(2005-),20.637919233401778,0.1291111296715035,0.15900615622532202,0.5658536705667122,-0.2506771059259707,0.5150495462861785
BH-NDX(2005-),20.637919233401778,0.15134392091589133,0.21856701511541476,0.5492524184706316,-0.537061519084583,0.28179997176832894
