name,yrs,CAGR,Vol,Sharpe,MaxDD,Calmar
v3.2混合(2016-),9.99315537303217,0.14572919429519082,0.12500220178529606,0.7933171232709595,-0.18978683325676612,0.7678572416982747
BH-NDX(2016-),9.99315537303217,0.21039888521741035,0.22111550694156323,0.763661454832884,-0.35563139355132983,0.5916206753188187
BH-SPX(2016-),9.99315537303217,0.13787674476581646,0.1773188962750043,0.5666255275324678,-0.33924959024260604,0.40641683507183396
v3.2纯NDX(2005-),20.637919233401778,0.1179023541366575,0.13119490422432628,0.5814560576743152,-0.2107548346568099,0.5594289418254532
BH-NDX(2005-),20.637919233401778,0.15134392091589133,0.2185670151154144,0.5492524184706324,-0.537061519084583,0.28179997176832894
