,price,pos,ret,pos_l,cash_ret,strat_ret,turnover,strat_nv,bh_nv
2021-03-30,12896.53,0.6,-0.005337913609250178,0.6,7.85849419846496e-05,-0.003171314188756247,0.0,5.174451766327935,8.523475605726182
2021-03-31,13091.44,1.0,0.015113367704336023,0.6,7.85849419846496e-05,0.009099454599395474,0.0,5.221536455252397,8.65229402667446
2021-04-01,13329.51,1.0,0.018185165268297387,1.0,7.85849419846496e-05,0.01798516526829739,0.4,5.315446651354551,8.809637423499437
2021-04-02,13329.51,1.0,0.0,1.0,7.85849419846496e-05,0.0,0.0,5.315446651354551,8.809637423499437
2021-04-05,13598.16,1.0,0.020154529311279923,1.0,7.85849419846496e-05,0.020154529311279923,0.0,5.422576976691821,8.987191519173106
2021-04-06,13578.46,1.0,-0.001448725415791552,1.0,7.85849419846496e-05,-0.001448725415791552,0.0,5.414721151606601,8.974171546402694
2021-04-07,13616.7,1.0,0.00281622510947499,1.0,7.85849419846496e-05,0.00281622510947499,0.0,5.429970225274561,8.99944483364841
2021-04-08,13758.51,1.0,0.010414417590165037,1.0,7.85849419846496e-05,0.010414417590165037,0.0,5.486520202702732,9.093168810225677
2021-04-09,13845.05,1.0,0.006289925289875153,1.0,7.85849419846496e-05,0.006289925289875153,0.0,5.521030004879123,9.15036416269022
2021-04-12,13819.35,1.0,-0.0018562590962112324,1.0,7.85849419846496e-05,-0.0018562590962112324,0.0,5.510781542712111,9.133378715979582
2021-04-13,13986.49,1.0,0.012094635420623945,1.0,7.85849419846496e-05,0.012094635420623945,0.0,5.577432436353918,9.243843601707841
2021-04-14,13803.91,1.0,-0.01305402570623504,1.0,7.85849419846496e-05,-0.01305402570623504,0.0,5.504624489954965,9.12317422970673
2021-04-15,14026.19,1.0,0.016102683949692498,1.0,7.85849419846496e-05,0.016102683949692498,0.0,5.593263718378448,9.270081820945677
2021-04-16,14041.91,1.0,0.0011207605201410953,1.0,7.85849419846496e-05,0.0011207605201410953,0.0,5.599532427532744,9.28047136266907
2021-04-19,13907.67,1.0,-0.009559953026333279,1.0,7.85849419846496e-05,-0.009559953026333279,0.0,5.546001160556101,9.191750492379724
2021-04-20,13809.3,1.0,-0.0070730755043799665,1.0,7.85849419846496e-05,-0.0070730755043799665,0.0,5.506773875600109,9.1267365471297
2021-04-21,13935.15,1.0,0.009113423562381984,1.0,7.85849419846496e-05,0.009113423562381984,0.0,5.556959438390712,9.209912363025966
2021-04-22,13762.36,1.0,-0.012399579480665723,1.0,7.85849419846496e-05,-0.012399579480665723,0.0,5.488055478163551,9.09571332267066
2021-04-23,13941.44,1.0,0.013012303122429625,1.0,7.85849419846496e-05,0.013012303122429625,0.0,5.559467719598125,9.214069501539973
2021-04-26,14026.16,1.0,0.0060768471549565994,1.0,7.85849419846496e-05,0.0060768471549565994,0.0,5.593251755193037,9.270061993575979
2021-04-27,13960.28,1.0,-0.004696937722085015,1.0,7.85849419846496e-05,-0.004696937722085015,0.0,5.566980600034953,9.226521089712286
2021-04-28,13901.62,1.0,-0.004201921451432167,1.0,7.85849419846496e-05,-0.004201921451432167,0.0,5.5435885848319595,9.187751972823332
2021-04-29,13970.2,1.0,0.004933237996722628,1.0,7.85849419846496e-05,0.004933237996722628,0.0,5.57093642667685,9.233077339960127
2021-04-30,13860.76,1.0,-0.007833817697670775,1.0,7.85849419846496e-05,-0.007833817697670775,0.0,5.52729472630495,9.160747095290384
2021-05-03,13799.72,1.0,-0.004403798925888713,1.0,7.85849419846496e-05,-0.004403798925888713,0.0,5.502953631726178,9.120405007071806
2021-05-04,13544.67,1.0,-0.018482259060328743,1.0,7.85849419846496e-05,-0.018482259060328743,0.0,5.401246617107637,8.951839318995985
2021-05-05,13503.37,1.0,-0.0030491698948736934,1.0,7.85849419846496e-05,-0.0030491698948736934,0.0,5.384777298527965,8.924543640040756
2021-05-06,13613.73,1.0,0.008172774648106174,1.0,7.85849419846496e-05,0.008172774648106174,0.0,5.428785869919071,8.997481924047998
2021-05-07,13719.63,1.0,0.007778911437203551,1.0,7.85849419846496e-05,0.007778911437203551,0.0,5.471015914412714,9.067472539093007
2021-05-10,13359.08,1.0,-0.02627986323246323,1.0,7.85849419846496e-05,-0.02627986323246323,0.0,5.327238364439318,8.829180600901527
2021-05-11,13351.27,1.0,-0.0005846210966623522,1.0,7.85849419846496e-05,-0.0005846210966623522,0.0,5.324123948504518,8.824018875655998
2021-05-12,13001.63,1.0,-0.026187770901195284,1.0,7.85849419846496e-05,-0.026187770901195284,0.0,5.184697010291514,8.592937490912496
2021-05-13,13109.15,1.0,0.008269732333561208,1.0,7.85849419846496e-05,0.008269732333561208,0.0,5.22757306679724,8.663998783921365
2021-05-14,13393.12,1.0,0.02166196893009853,1.0,7.85849419846496e-05,0.02166196893009853,0.0,5.340812592150022,8.85167805638908
2021-05-17,13312.91,1.0,-0.005988895791272042,1.0,7.85849419846496e-05,-0.005988895791272042,0.0,5.308827022094922,8.798666278931476
2021-05-18,13217.68,1.0,-0.00715320692470689,1.0,7.85849419846496e-05,-0.00715320692470689,0.0,5.270851883878402,8.735727598376839
2021-05-19,13237.91,1.0,0.0015305257806210726,1.0,7.85849419846496e-05,0.0015305257806210726,0.0,5.278919058572513,8.749097854678638
2021-05-20,13494.09,1.0,0.019351997407445864,1.0,7.85849419846496e-05,0.019351997407445864,0.0,5.381076686508125,8.918410373679869
2021-05-21,13411.74,1.0,-0.006102671614017674,1.0,7.85849419846496e-05,-0.006102671614017674,0.0,5.34823774256052,8.863984243850252
2021-05-24,13641.75,1.0,0.017149900012973784,1.0,7.85849419846496e-05,0.017149900012973784,0.0,5.4399594850910455,9.016000687348859
2021-05-25,13657.73,1.0,0.0011714039621015804,1.0,7.85849419846496e-05,0.0011714039621015804,0.0,5.446331875185553,9.02656206627633
2021-05-26,13702.74,1.0,0.003295569615155758,1.0,7.85849419846496e-05,0.003295569615155758,0.0,5.464280641027469,9.056309729951268
2021-05-27,13657.85,1.0,-0.003275987138338765,1.0,7.85849419846496e-05,-0.003275987138338765,0.0,5.446379727927189,9.026641375755135
2021-05-28,13686.51,1.0,0.0020984269119956878,1.0,7.85849419846496e-05,0.0020984269119956878,0.0,5.457808557721219,9.045583122942954
2021-05-31,13686.51,1.0,0.0,1.0,7.85849419846496e-05,0.0,0.0,5.457808557721219,9.045583122942954
2021-06-01,13654.59,1.0,-0.002332223481369633,1.0,7.85849419846496e-05,-0.002332223481369633,0.0,5.445079728446082,9.024486801580945
2021-06-02,13675.79,1.0,0.0015525914729039858,1.0,7.85849419846496e-05,0.0015525914729039858,0.0,5.453533712801749,9.038498142836414
2021-06-03,13529.68,1.0,-0.01068384349277085,1.0,7.85849419846496e-05,-0.01068384349277085,0.0,5.395269012131626,8.94193224326865
2021-06-04,13770.77,1.0,0.017819342364342683,1.0,7.85849419846496e-05,0.017819342364342683,0.0,5.491409157806529,9.101271595310209
2021-06-07,13802.89,1.0,0.0023324766879411207,1.0,7.85849419846496e-05,0.0023324766879411207,0.0,5.5042177416510585,9.122500099136891
2021-06-08,13810.86,1.0,0.0005774153094026957,1.0,7.85849419846496e-05,0.0005774153094026957,0.0,5.507395961241373,9.12776757035416
2021-06-09,13814.94,1.0,0.0002954196914601859,1.0,7.85849419846496e-05,0.0002954196914601859,0.0,5.509022954456992,9.130464092633515
2021-06-10,13960.35,1.0,0.010525561457378707,1.0,7.85849419846496e-05,0.010525561457378707,0.0,5.56700851413424,9.226567353574918
2021-06-11,13998.3,1.0,0.0027184132202988653,1.0,7.85849419846496e-05,0.0027184132202988653,0.0,5.582141943676579,9.251648976246853
2021-06-14,14128.2,1.0,0.009279698249073265,1.0,7.85849419846496e-05,0.009279698249073265,0.0,5.6339425364973925,9.337501487052771
2021-06-15,14030.41,1.0,-0.006921617757393084,1.0,7.85849419846496e-05,-0.006921617757393084,0.0,5.59494653979264,9.272870870950301
2021-06-16,13983.01,1.0,-0.0033783759704811844,1.0,7.85849419846496e-05,-0.0033783759704811844,0.0,5.576044706846478,9.241543626822509
2021-06-17,14163.81,1.0,0.012929977165145434,1.0,7.85849419846496e-05,0.012929977165145434,0.0,5.648142837577833,9.361036574888018
2021-06-18,14049.58,1.0,-0.008064920385122298,1.0,7.85849419846496e-05,-0.008064920385122298,0.0,5.602591015268969,9.285540560189329
2021-06-21,14137.23,1.0,0.006238620656275895,1.0,7.85849419846496e-05,0.006238620656275895,0.0,5.637543455305491,9.343469525332814
2021-06-22,14270.42,1.0,0.00942122325236272,1.0,7.85849419846496e-05,0.00942122325236272,0.0,5.690656010792821,9.431496437682622
2021-06-23,14274.24,1.0,0.00026768658525822,1.0,7.85849419846496e-05,0.00026768658525822,0.0,5.6921793230682285,9.4340211227579
2021-06-24,14365.96,1.0,0.006425561010603653,1.0,7.85849419846496e-05,0.006425561010603653,0.0,5.7287547685919,9.494640001057505
2021-06-25,14345.18,1.0,-0.0014464748614083645,1.0,7.85849419846496e-05,-0.0014464748614083645,0.0,5.720468268831958,9.480906242977852
2021-06-28,14524.98,1.0,0.012533826693007732,1.0,7.85849419846496e-05,0.012533826693007732,0.0,5.792167626716347,9.599738278719991
2021-06-29,14572.75,1.0,0.003288816920918425,1.0,7.85849419846496e-05,0.003288816920918425,0.0,5.811217005615888,9.631310060407435
2021-06-30,14554.8,1.0,-0.0012317510421849809,1.0,7.85849419846496e-05,-0.0012317510421849809,0.0,5.804059033012858,9.619446684202922
2021-07-01,14560.05,1.0,0.00036070574655777676,1.0,7.85849419846496e-05,0.00036070574655777676,0.0,5.806152590459426,9.62291647390062
2021-07-02,14727.63,1.0,0.011509575859973031,1.0,7.85849419846496e-05,0.011509575859973031,0.0,5.872978944153898,9.733672161051164
2021-07-05,14727.63,1.0,0.0,1.0,7.85849419846496e-05,0.0,0.0,5.872978944153898,9.733672161051164
2021-07-06,14786.36,1.0,0.00398774276648739,1.0,7.85849419846496e-05,0.00398774276648739,0.0,5.896398873456181,9.772487541802755
2021-07-07,14810.54,1.0,0.0016352909032377738,1.0,7.85849419846496e-05,0.0016352909032377738,0.0,5.906041200895805,9.78846840178187
2021-07-08,14722.14,1.0,-0.005968722274812488,1.0,7.85849419846496e-05,-0.005968722274812488,0.0,5.870789681224058,9.730043752395856
2021-07-09,14826.09,1.0,0.00706079415085048,1.0,7.85849419846496e-05,0.00706079415085048,0.0,5.912242118666118,9.798745588410291
2021-07-12,14877.89,1.0,0.0034938409250180325,1.0,7.85849419846496e-05,0.0034938409250180325,0.0,5.932898552138929,9.832980846760918
2021-07-13,14874.54,1.0,-0.0002251663374308599,1.0,7.85849419846496e-05,-0.0002251663374308599,0.0,5.931562663101595,9.830766790477625
2021-07-14,14900.44,1.0,0.0017412303170383225,1.0,7.85849419846496e-05,0.0017412303170383225,0.0,5.941890879838001,9.847884419652939
2021-07-15,14794.69,1.0,-0.007097105857276742,1.0,7.85849419846496e-05,-0.007097105857276742,0.0,5.899720651271403,9.777992941456436
2021-07-16,14681.38,1.0,-0.007658828944709262,1.0,7.85849419846496e-05,-0.007658828944709262,0.0,5.854535699981747,9.703104966095246
2021-07-19,14549.09,1.0,-0.009010733323434161,1.0,7.85849419846496e-05,-0.009010733323434161,0.0,5.801782040056686,9.615672874836472
2021-07-20,14728.21,1.0,0.012311422913735326,1.0,7.85849419846496e-05,0.012311422913735326,0.0,5.873210232405138,9.734055490198717
2021-07-21,14842.63,1.0,0.007768764839719111,1.0,7.85849419846496e-05,0.007768764839719111,0.0,5.918837821554925,9.809677078238847
2021-07-22,14940.17,1.0,0.006571611634865304,1.0,7.85849419846496e-05,0.006571611634865304,0.0,5.957734125047937,9.874142466260473
2021-07-23,15111.79,1.0,0.011487151752624047,1.0,7.85849419846496e-05,0.011487151752624047,0.0,6.026171521044149,9.987568239197437
2021-07-26,15125.95,1.0,0.0009370167266748997,1.0,7.85849419846496e-05,0.0009370167266748997,0.0,6.031818144557179,9.996926757696372
2021-07-27,14956.97,1.0,-0.011171529722100226,1.0,7.85849419846496e-05,-0.011171529722100226,0.0,5.964433508876955,9.885245793293107
2021-07-28,15018.1,1.0,0.004087057739635913,1.0,7.85849419846496e-05,0.004087057739635913,0.0,5.988810493011955,9.925647363620788
2021-07-29,15048.36,1.0,0.0020149020182314015,1.0,7.85849419846496e-05,0.0020149020182314015,0.0,6.00087735936113,9.945646570526002
2021-07-30,14959.9,1.0,-0.005878381431597912,1.0,7.85849419846496e-05,-0.005878381431597912,0.0,5.965601913318565,9.887182266400586
2021-08-02,14963.62,1.0,0.0002486647638020312,1.0,7.85849419846496e-05,0.0002486647638020312,0.0,5.967085348309277,9.889640860243528
2021-08-03,15061.42,1.0,0.006535851618792776,1.0,7.85849419846496e-05,0.006535851618792776,0.0,6.006085332742499,9.95427808546923
2021-08-04,15083.39,1.0,0.0014586938017795426,1.0,7.85849419846496e-05,0.0014586938017795426,0.0,6.01484637219033,9.968798329213694
2021-08-05,15181.64,1.0,0.006513787683007699,1.0,7.85849419846496e-05,0.006513787683007699,0.0,6.054025804404686,10.033732964984914
2021-08-06,15109.36,1.0,-0.004761013961600891,1.0,7.85849419846496e-05,-0.004761013961600891,0.0,6.025202503026024,9.985962222251645
2021-08-09,15133.11,1.0,0.0015718733288505593,1.0,7.85849419846496e-05,0.0015718733288505593,0.0,6.034673358141454,10.001658889931711
2021-08-10,15053.58,1.0,-0.0052553639007448805,1.0,7.85849419846496e-05,-0.0052553639007448805,0.0,6.002958953622291,9.949096532854
2021-08-11,15027.76,1.0,-0.001715206615303444,1.0,7.85849419846496e-05,-0.001715206615303444,0.0,5.992662638713643,9.932031776664557
2021-08-12,15088.98,1.0,0.0040737940983885945,1.0,7.85849419846496e-05,0.0040737940983885945,0.0,6.017075512404868,9.972492829101341
2021-08-13,15136.68,1.0,0.0031612474799489476,1.0,7.85849419846496e-05,0.0031612474799489476,0.0,6.03609697720512,10.004018346926147
2021-08-16,15140.77,1.0,0.0002702045626914451,1.0,7.85849419846496e-05,0.0002702045626914451,0.0,6.037727958149209,10.006721478328735
2021-08-17,15002.83,1.0,-0.009110500985088588,1.0,7.85849419846496e-05,-0.009110500985088588,0.0,5.982721231638794,9.915555232442914
2021-08-18,14857.92,1.0,-0.00965884436469655,1.0,7.85849419846496e-05,-0.00965884436469655,0.0,5.92493505838503,9.819782427663196
2021-08-19,14933.94,1.0,0.005116463138851168,1.0,7.85849419846496e-05,0.005116463138851168,0.0,5.955249770211344,9.870024982485873
2021-08-20,15092.57,1.0,0.010622113119511667,1.0,7.85849419846496e-05,0.010622113119511667,0.0,6.018507106925474,9.974865504342244
2021-08-23,15312.82,1.0,0.014593273378887828,1.0,7.85849419846496e-05,0.014593273378887828,0.0,6.106336826469617,10.120431443564748
2021-08-24,15357.68,1.0,0.0029295714309971466,1.0,7.85849419846496e-05,0.0029295714309971466,0.0,6.124225776384488,10.15007997039118
2021-08-25,15368.92,1.0,0.0007318813779164657,1.0,7.85849419846496e-05,0.0007318813779164657,0.0,6.1287079831843805,10.157508624905873
2021-08-26,15278.52,1.0,-0.005882000817233668,1.0,7.85849419846496e-05,-0.005882000817233668,0.0,6.092658917818704,10.097762150873118
2021-08-27,15432.95,1.0,0.01010765440631678,1.0,7.85849419846496e-05,0.01010765440631678,0.0,6.154241408575579,10.19982684097133
2021-08-30,15605.09,1.0,0.011154056742230134,1.0,7.85849419846496e-05,0.011154056742230134,0.0,6.222886166452214,10.313596288316447
2021-08-31,15582.51,1.0,-0.0014469637791258982,1.0,7.85849419846496e-05,-0.0014469637791258982,0.0,6.213881875567734,10.298672888054725
2021-09-01,15611.57,1.0,0.0018649113653705918,1.0,7.85849419846496e-05,0.0018649113653705918,0.0,6.22547021450055,10.317879000171892
2021-09-02,15604.25,1.0,-0.00046888301432845836,1.0,7.85849419846496e-05,-0.00046888301432845836,0.0,6.2225511972607634,10.313041121964815
2021-09-03,15652.86,1.0,0.0031151769549961905,1.0,7.85849419846496e-05,0.0031151769549961905,0.0,6.241935545351754,10.345168070003888
2021-09-06,15652.86,1.0,0.0,1.0,7.85849419846496e-05,0.0,0.0,6.241935545351754,10.345168070003888
2021-09-07,15675.76,1.0,0.001462991427764626,1.0,7.85849419846496e-05,0.001462991427764626,0.0,6.251067443547263,10.360302962209088
2021-09-08,15620.85,1.0,-0.0035028604673712493,1.0,7.85849419846496e-05,-0.0035028604673712493,0.0,6.22917082652039,10.324012266532776
2021-09-09,15561.05,1.0,-0.0038282167743753925,1.0,7.85849419846496e-05,-0.0038282167743753925,0.0,6.205324210271854,10.284489709595178
2021-09-10,15440.75,1.0,-0.007730840785165505,1.0,7.85849419846496e-05,-0.007730840785165505,0.0,6.15735183678191,10.204981957093624
2021-09-13,15434.5,1.0,-0.00040477308420894254,1.0,7.85849419846496e-05,-0.00040477308420894254,0.0,6.154859506488376,10.200851255072555
2021-09-14,15382.9,1.0,-0.003343159804334417,1.0,7.85849419846496e-05,-0.003343159804334417,0.0,6.134282827584959,10.166748179186602
2021-09-15,15503.53,1.0,0.007841824363416627,1.0,7.85849419846496e-05,0.007841824363416627,0.0,6.182386796114402,10.246474032754868
2021-09-16,15515.91,1.0,0.0007985278191482426,1.0,7.85849419846496e-05,0.0007985278191482426,0.0,6.187323603959834,10.254656127318203
2021-09-17,15333.47,1.0,-0.011758253302577848,1.0,7.85849419846496e-05,-0.011758253302577848,0.0,6.1145714857594555,10.134079283042363
2021-09-20,15012.19,1.0,-0.02095285672453784,1.0,7.85849419846496e-05,-0.02095285672453784,0.0,5.9864537454863935,9.921741371789668
2021-09-21,15027.77,1.0,0.001037823262295401,1.0,7.85849419846496e-05,0.001037823262295401,0.0,5.992666626442115,9.93203838578779
2021-09-22,15176.51,1.0,0.009897676102309294,1.0,7.85849419846496e-05,0.009897676102309294,0.0,6.051980099699757,10.03034248476602
2021-09-23,15316.58,1.0,0.009229394636843358,1.0,7.85849419846496e-05,0.009229394636843358,0.0,6.107836212374209,10.122916473900622
2021-09-24,15329.68,1.0,0.0008552823149816646,1.0,7.85849419846496e-05,0.0008552823149816646,0.0,6.113060136669457,10.131574425336785
2021-09-27,15204.82,1.0,-0.008144984109257347,1.0,7.85849419846496e-05,-0.008144984109257347,0.0,6.06326935899735,10.04905291264066
2021-09-28,14770.3,1.0,-0.028577779940834547,1.0,7.85849419846496e-05,-0.028577779940834547,0.0,5.8899945815339185,9.761873289889412
2021-09-29,14752.89,1.0,-0.0011787167491520423,1.0,7.85849419846496e-05,-0.0011787167491520423,0.0,5.88305194626825,9.75036680633952
2021-09-30,14689.62,0.6,-0.004288651240536456,1.0,7.85849419846496e-05,-0.004288651240536456,0.0,5.857821588240745,9.708550883639825
2021-10-01,14791.87,0.6,0.006960697417632389,0.6,7.85849419846496e-05,0.004007852427373294,0.4,5.8812988727122955,9.776129168704529
2021-10-04,14472.12,0.6,-0.021616604256257,0.6,7.85849419846496e-05,-0.012938528576960338,0.0,5.805203519178063,9.564802453306593
2021-10-05,14674.15,0.6,0.013959945052970824,0.6,7.85849419846496e-05,0.008407401008576353,0.0,5.8540101931001916,9.698326569997272
2021-10-06,14766.75,0.6,0.006310416616976067,0.6,7.85849419846496e-05,0.0038176839469794997,0.0,5.876358953839844,9.759527051141443
2021-10-07,14897.13,0.6,0.008829295545736082,0.6,7.85849419846496e-05,0.005329011304235509,0.0,5.907674137132602,9.845696799862578
2021-10-08,14820.75,0.6,-0.005127162077527614,0.6,7.85849419846496e-05,-0.0030448632697227087,0.0,5.889686077142956,9.795216316603488
2021-10-11,14713.73,0.6,-0.007220957104060233,0.6,7.85849419846496e-05,-0.004301140285642279,0.0,5.86435371108677,9.724485479756304
2021-10-12,14662.11,0.6,-0.003508287837278412,0.6,7.85849419846496e-05,-0.0020735387255731872,0.0,5.852193746566373,9.690369185623885
2021-10-13,14774.6,0.6,0.007672156326749668,0.6,7.85849419846496e-05,0.004634727772843661,0.0,5.879317071455645,9.764715212879908
2021-10-14,15052.42,0.6,0.01880389316800457,0.6,7.85849419846496e-05,0.011313769877596603,0.0,5.94583431183952,9.94832987455889
2021-10-15,15146.92,0.6,0.0062780602720360346,0.6,7.85849419846496e-05,0.0037982701400154804,0.0,5.968418196763659,10.010786089117468
2021-10-18,15300.89,0.6,0.010165102872399023,0.6,7.85849419846496e-05,0.006130495700233274,0.0,6.005007558856113,10.112546759546928
2021-10-19,15410.72,0.6,0.0071780138279538,0.6,7.85849419846496e-05,0.00433824227356614,0.0,6.031058736501026,10.185134760022786
2021-10-20,15388.71,0.6,-0.00142822658513031,0.6,7.85849419846496e-05,-0.0008255019742843261,0.0,6.02608008560702,10.170588079785386
2021-10-21,15489.59,0.6,0.0065554552655811005,0.6,7.85849419846496e-05,0.0039647071361425205,0.0,6.049971728325392,10.237260914967072
2021-10-22,15355.07,0.6,-0.00868454232810556,0.6,7.85849419846496e-05,-0.005179291420069476,0.0,6.018637161661213,10.14835498922718
2021-10-25,15514.19,0.6,0.010362701049229983,0.6,7.85849419846496e-05,0.00624905460633185,0.0,6.056247953940132,10.253519358122002
2021-10-26,15559.49,0.6,0.0029199075169248356,0.6,7.85849419846496e-05,0.001783378486948761,0.0,6.067048536252816,10.283458686370716
2021-10-27,15598.39,0.6,0.0025000819435598842,0.6,7.85849419846496e-05,0.0015314831429297903,0.0,6.076340118813424,10.309168175749855
2021-10-28,15778.16,0.6,0.011524907378261506,0.6,7.85849419846496e-05,0.006946378403750764,0.0,6.118548676588594,10.427980384122293
2021-10-29,15850.47,0.6,0.004582917146232379,0.6,7.85849419846496e-05,0.002781184264533287,0.0,6.1355654878897035,10.475770954225261
2021-11-01,15905.28,0.6,0.003457941625705896,0.6,7.85849419846496e-05,0.002106198952217397,0.0,6.148488209491558,10.511995558669238
2021-11-02,15972.49,0.6,0.00422564079349752,0.6,7.85849419846496e-05,0.002566818452892372,0.0,6.164270262485072,10.556415475923016
