,NDX,Position,ret,pos_l,cash_ret,strat_ret,turnover,strat_nv,bh_nv
2008-06-19,1982.69,0.8498570643507786,0.016190866690584782,0.8498570643507786,0.0001556498627912628,0.013783292162288067,0.0,1.153586148610109,1.2378969319331212
2008-06-20,1928.39,0.8498570643507786,-0.027387034786073405,0.8498570643507786,0.0001556498627912628,-0.023251695257232117,0.0,1.1267633150296628,1.2039946055966952
2008-06-23,1913.31,0.8498570643507786,-0.00781999491804053,0.8498570643507786,0.0001556498627912628,-0.006622508196951053,0.0,1.119301315739855,1.194579373899581
2008-06-24,1903.74,0.8498570643507786,-0.005001803157878237,0.8498570643507786,0.0001556498627912628,-0.004227448020881974,0.0,1.11456952760786,1.1886043230148737
2008-06-25,1933.86,0.8498570643507786,0.015821488228434433,0.8498570643507786,0.0001556498627912628,0.013469373266810566,0.0,1.129582080607023,1.2074098123197199
2008-06-26,1855.39,0.8498570643507786,-0.04057687733341597,0.8498570643507786,0.0001556498627912628,-0.03446117612376567,0.0,1.0906553535809747,1.1584168924740599
2008-06-27,1855.72,0.8498570643507786,0.00017786018033949524,0.8498570643507786,0.0001556498627912628,0.0001745254580611022,0.0,1.0908457007061452,1.1586229287114636
2008-06-30,1837.09,0.3343033020440465,-0.010039230056258508,0.8498570643507786,0.0001556498627912628,-0.008508540856621078,0.0,1.0815641954934174,1.1469912465816732
2008-07-01,1862.71,0.3343033020440465,0.01394596889646138,0.3343033020440465,0.0001556498627912628,0.004508022170834682,0.5155537623067321,1.0864399108658827,1.1629871508310146
2008-07-02,1816.15,0.3343033020440465,-0.0249958393952896,0.3343033020440465,0.0001556498627912628,-0.008252576047510535,0.0,1.0774739828804114,1.133917310790057
2008-07-03,1816.35,0.3343033020440465,0.00011012306252222714,0.3343033020440465,0.0001556498627912628,0.0001404301031298244,0.0,1.077625292662947,1.1340421812369683
2008-07-04,1816.35,0.3343033020440465,0.0,0.3343033020440465,0.0001556498627912628,0.00010361559969744089,0.0,1.0777369514538955,1.1340421812369683
2008-07-07,1826.93,0.3343033020440465,0.005824868555069251,0.3343033020440465,0.0001556498627912628,0.0020508883916296257,0.0,1.0799472696568626,1.1406478278785777
2008-07-08,1871.28,0.3343033020440465,0.024275697481567438,0.3343033020440465,0.0001556498627912628,0.00821906142720778,0.0,1.0888234226043176,1.168337849481165
2008-07-09,1819.18,0.3343033020440465,-0.027841905006198875,0.3343033020440465,0.0001556498627912628,-0.009204025179071512,0.0,1.0788018644071047,1.1358090980607636
2008-07-10,1839.57,0.3343033020440465,0.011208346617706866,0.3343033020440465,0.0001556498627912628,0.0038506028844510665,0.0,1.082955901977942,1.1485396401233736
2008-07-11,1810.88,0.3343033020440465,-0.015596036030159133,0.3343033020440465,0.0001556498627912628,-0.00511019074398268,0.0,1.077421790751513,1.1306269745139435
2008-07-14,1798.03,0.3343033020440465,-0.007095997526064712,0.3343033020440465,0.0001556498627912628,-0.0022685998045623773,0.0,1.0749775518875828,1.1226040482998905
2008-07-15,1798.35,0.3343033020440465,0.00017797255885598773,0.3343033020440465,0.0001556498627912628,0.000163112413796226,0.0,1.075152894070848,1.1228038410149486
2008-07-16,1843.87,0.3343033020440465,0.025312091639558387,0.3343033020440465,0.0001556498627912628,0.008565531416443313,0.0,1.0843621499624916,1.1512243547319672
2008-07-17,1853.47,0.3343033020440465,0.005206440801141188,0.3343033020440465,0.0001556498627912628,0.001844145951415791,0.0,1.0863618720312134,1.157218136183711
2008-07-18,1823.23,0.3343033020440465,-0.016315343652716252,0.3343033020440465,0.0001556498627912628,-0.0053506576573889774,0.0,1.080549121561934,1.138337724610718
2008-07-21,1819.76,0.3343033020440465,-0.0019032157215491674,0.3343033020440465,0.0001556498627912628,-0.0005326357005185883,0.0,1.0799735825236263,1.1361712223568063
2008-07-22,1821.62,0.3343033020440465,0.0010221128060843299,0.3343033020440465,0.0001556498627912628,0.0004453112858329386,0.0,1.0804545069483256,1.1373325175130817
2008-07-23,1845.56,0.3343033020440465,0.013142148197758052,0.3343033020440465,0.0001556498627912628,0.004497079138160173,0.0,1.085313396371254,1.1522795100083678
2008-07-24,1816.98,0.3343033020440465,-0.015485814603697468,0.3343033020440465,0.0001556498627912628,-0.00507334335716054,0.0,1.0798072288613365,1.134435523144739
2008-07-25,1846.55,0.3343033020440465,0.01627425728406484,0.3343033020440465,0.0001556498627912628,0.005544153548074694,0.0,1.0857938459404648,1.152897618720579
2008-07-28,1802.99,0.3343033020440465,-0.023589937992472443,0.3343033020440465,0.0001556498627912628,-0.007782578566200403,0.0,1.0773435700277363,1.1257008353832914
2008-07-29,1845.55,0.3343033020440465,0.023605233528749325,0.3343033020440465,0.0001556498627912628,0.00799492311387918,0.0,1.0859568490373401,1.1522732664860222
2008-07-30,1852.8,0.3343033020440465,0.003928368237110957,0.3343033020440465,0.0001556498627912628,0.0014168820730085837,0.0,1.0874955218288018,1.156799820186558
2008-07-31,1849.15,0.3343033020440465,-0.0019699913644213307,0.3343033020440465,0.0001556498627912628,-0.0005549590184268666,0.0,1.0868920063814642,1.1545209345304261
2008-08-01,1826.56,0.3343033020440465,-0.01221642376226928,0.3343033020440465,0.0001556498627912628,-0.003980375203198533,0.0,1.0825657683907088,1.1404168175517913
2008-08-04,1804.84,0.3343033020440465,-0.011891205325858412,0.3343033020440465,0.0001556498627912628,-0.0038716536060207783,0.0,1.0783744487297642,1.126855887017221
2008-08-05,1869.76,0.3343033020440465,0.0359699474745685,0.3343033020440465,0.0001556498627912628,0.012128487814796602,0.0,1.0914535000909713,1.1673888340846388
2008-08-06,1895.21,0.3343033020440465,0.013611372582577497,0.3343033020440465,0.0001556498627912628,0.004653942399404899,0.0,1.0965330618120237,1.1832785984541054
2008-08-07,1880.09,0.3343033020440465,-0.007978007714184776,0.3343033020440465,0.0001556498627912628,-0.002563458722887405,0.0,1.0937221445697871,1.1738383926676088
2008-08-08,1926.23,0.3343033020440465,0.02454137833827108,0.3343033020440465,0.0001556498627912628,0.008307879414893698,0.0,1.1028086562602717,1.2026460047700527
2008-08-11,1941.23,0.3343033020440465,0.007787232054323745,0.3343033020440465,0.0001556498627912628,0.0027069129892411128,0.0,1.1057938633365503,1.2120112882884024
2008-08-12,1941.07,0.3343033020440465,-8.242196957608527e-05,0.3343033020440465,0.0001556498627912628,7.606166310718165e-05,0.0,1.1058779718568494,1.2119113919308733
2008-08-13,1942.02,0.3343033020440465,0.0004894207833823216,0.3343033020440465,0.0001556498627912628,0.000267230583671135,0.0,1.1061734962727376,1.212504526553702
2008-08-14,1964.38,0.3343033020440465,0.011513784616018485,0.3343033020440465,0.0001556498627912628,0.0039527118158563645,0.0,1.110545881321842,1.2264650425183887
2008-08-15,1957.56,0.3343033020440465,-0.0034718333519991873,0.3343033020440465,0.0001556498627912628,-0.001057029754022538,0.0,1.1093720012820776,1.2222069602787122
2008-08-18,1932.7,0.3343033020440465,-0.01269948302989432,0.3343033020440465,0.0001556498627912628,-0.004141863511448563,0.0,1.1047771338693446,1.206685563727634
2008-08-19,1908.68,0.3343033020440465,-0.012428209240958221,0.3343033020440465,0.0001556498627912628,-0.0040511757880492254,0.0,1.1003014874934227,1.1916886230535833
2008-08-20,1913.02,0.3343033020440465,0.0022738227466101435,0.3343033020440465,0.0001556498627912628,0.0008637620521520751,0.0,1.101251886164246,1.194398311751559
2008-08-21,1906.74,0.3343033020440465,-0.0032827675612382423,0.3343033020440465,0.0001556498627912628,-0.0009938244358675852,0.0,1.1001574351297307,1.1904773797185433
2008-08-22,1931.47,0.3343033020440465,0.012969780882553517,0.3343033020440465,0.0001556498627912628,0.004439456175522829,0.0,1.1050415358491648,1.2059176104791292
2008-08-25,1889.72,0.3343033020440465,-0.02161566061083009,0.3343033020440465,0.0001556498627912628,-0.00712257111836649,0.0,1.0971707989213302,1.1798509046863892
2008-08-26,1886.32,0.3343033020440465,-0.0017992083483268084,0.3343033020440465,0.0001556498627912628,-0.0004978656922134262,0.0,1.0966245552220488,1.1777281070888965
2008-08-27,1900.3,0.3343033020440465,0.0074112557784469235,0.3343033020440465,0.0001556498627912628,0.002581222878725268,0.0,1.0994551876133598,1.1864565513279985
2008-08-28,1915.12,0.3343033020440465,0.007798768615481677,0.3343033020440465,0.0001556498627912628,0.0027107696997304425,0.0,1.1024355574221536,1.195709451444128
2008-08-29,1872.54,0.3343033020440465,-0.022233593717364886,0.3343033020440465,0.0001556498627912628,-0.007329148196323408,0.0,1.0943556438449102,1.169124533296706
2008-09-01,1872.54,0.6376306836277298,0.0,0.3343033020440465,0.0001556498627912628,0.00010361559969744089,0.0,1.0944690361612295,1.169124533296706
2008-09-02,1850.14,0.6376306836277298,-0.011962361284672096,0.6376306836277298,0.0001556498627912628,-0.007722829560166091,0.3033273815836833,1.086016638336077,1.1551390432426372
2008-09-03,1833.09,0.6376306836277298,-0.009215518825602453,0.6376306836277298,0.0001556498627912628,-0.0058196948343799985,0.0,1.0796963529159018,1.1444938376434461
2008-09-04,1774.78,0.6376306836277298,-0.03180967655707023,0.6376306836277298,0.0001556498627912628,-0.020226423074688554,0.0,1.0578579576896265,1.108087858846448
2008-09-05,1768.23,0.6376306836277298,-0.0036905982713349994,0.6376306836277298,0.0001556498627912628,-0.002296835964373546,0.0,1.0554282314872063,1.103998351710102
2008-09-08,1762.95,0.6376306836277298,-0.0029860368843419582,0.6376306836277298,0.0001556498627912628,-0.0018475860055274715,0.0,1.053478237056872,1.100701771911643
2008-09-09,1721.55,0.6376306836277298,-0.023483365949119372,0.6376306836277298,0.0001556498627912628,-0.01491731194964403,0.0,1.0377631735625337,1.0748535894009978
2008-09-10,1738.07,0.6376306836277298,0.009596003601405778,0.6376306836277298,0.0001556498627912628,0.00617510907083163,0.0,1.0441714743489747,1.0851678883158737
2008-09-11,1773.65,0.6376306836277298,0.0204709821813851,0.6376306836277298,0.0001556498627912628,0.013109329097220764,0.0,1.0578598618401458,1.1073823408213992
2008-09-12,1767.13,0.6376306836277298,-0.0036760352944492647,0.6376306836277298,0.0001556498627912628,-0.00228755016346624,0.0,1.055439954340269,1.1033115642520899
2008-09-15,1705.46,0.6376306836277298,-0.03489839457198962,0.6376306836277298,0.0001556498627912628,-0.022195884454074888,0.0,1.0320135310655185,1.0648077619469813
2008-09-16,1724.08,0.6376306836277298,0.010917875529182774,0.6376306836277298,0.0001556498627912628,0.007017975171808382,0.0,1.0392561764035066,1.0764332005544262
2008-09-17,1632.45,0.6376306836277298,-0.05314718574544097,0.6376306836277298,0.0001556498627912628,-0.03383187364538236,0.0,1.0040961927582401,1.0192238053020006
2008-09-18,1697.42,0.6376306836277298,0.03979907500995439,0.6376306836277298,0.0001556498627912628,0.025433514140721623,0.0,1.0296338874754016,1.059787969981146
2008-09-19,1745.06,0.6376306836277298,0.028066123882126925,0.6376306836277298,0.0001556498627912628,0.01795222449211425,0.0,1.0481181061680482,1.0895321104354247
2008-09-22,1665.94,0.6376306836277298,-0.04533941526365848,0.6376306836277298,0.0001556498627912628,-0.028853399615474975,0.0,1.0178763356065668,1.0401333616373027
2008-09-23,1648.4,0.6376306836277298,-0.010528590465442966,0.6376306836277298,0.0001556498627912628,-0.006656949601743689,0.0,1.0111003841396262,1.0291822234431791
2008-09-24,1661.33,0.6376306836277298,0.007843969910215964,0.6376306836277298,0.0001556498627912628,0.0050579586305794545,0.0,1.0162144880539674,1.0372550978359967
2008-09-25,1687.55,0.6376306836277298,0.015782535679244925,0.6376306836277298,0.0001556498627912628,0.010119831748909085,0.0,1.0264984076938772,1.053625613426072
2008-09-26,1672.04,0.6376306836277298,-0.009190838789961742,0.6376306836277298,0.0001556498627912628,-0.005803958086382455,0.0,1.0205406539598836,1.0439419102680985
2008-09-29,1496.15,0.6376306836277298,-0.10519485179780386,0.6376306836277298,0.0001556498627912628,-0.06701906253157829,0.0,0.9521449760561284,0.9341245957319296
2008-09-30,1594.63,0.026979314943137336,0.06582227717809053,0.6376306836277298,0.0001556498627912628,0.04202670632937289,0.0,0.9921604933478271,0.9956108037910685
2008-10-01,1563.8,0.026979314943137336,-0.01933363852429726,0.026979314943137336,0.0001556498627912628,-0.0006754834709639237,0.6106513686845925,0.9914903053340273,0.9763620243996869
2008-10-02,1491.11,0.026979314943137336,-0.04648292620539718,0.026979314943137336,0.0001556498627912628,-0.001102626969451861,0.0,0.9903970613834159,0.930977860469764
2008-10-03,1470.84,0.026979314943137336,-0.013593899846423119,0.026979314943137336,0.0001556498627912628,-0.00021530356913995437,0.0,0.9901838253612344,0.9183222406753008
2008-10-06,1411.28,0.026979314943137336,-0.040493867449892584,0.026979314943137336,0.0001556498627912628,-0.0009410462670741485,0.0,0.989252016568661,0.8811358215851068
2008-10-07,1329.98,0.026979314943137336,-0.05760727849895131,0.026979314943137336,0.0001556498627912628,-0.00140275437351807,0.0,0.9878643389759078,0.8303759849156513
2008-10-08,1330.61,0.026979314943137336,0.0004736913337042292,0.026979314943137336,0.0001556498627912628,0.0001642304038000024,0.0,0.9880265763351975,0.830769326823422
2008-10-09,1275.1,0.026979314943137336,-0.041717708419446664,0.026979314943137336,0.0001556498627912628,-0.0009740646580320624,0.0,0.9870641745659929,0.7961115342831825
2008-10-10,1269.8,0.026979314943137336,-0.004156536742216277,0.026979314943137336,0.0001556498627912628,3.931002228118624e-05,0.0,0.987102976080688,0.7928024674400322
2008-10-13,1429.54,0.026979314943137336,0.12579933847850056,0.026979314943137336,0.0001556498627912628,0.0035454305085719628,0.0,0.9906026810871867,0.8925364933881113
2008-10-14,1364.59,0.026979314943137336,-0.04543419561537276,0.026979314943137336,0.0001556498627912628,-0.00107433293657309,0.0,0.9895384439998371,0.8519848157536569
2008-10-15,1244.23,0.026979314943137336,-0.0882023171795191,0.026979314943137336,0.0001556498627912628,-0.002228187557778577,0.0,0.9873335667509732,0.7768377808024187
2008-10-16,1312.97,0.026979314943137336,0.055247020245452916,0.026979314943137336,0.0001556498627912628,0.00164197729499412,0.0,0.9889547460501638,0.8197557534058426
2008-10-17,1311.72,0.026979314943137336,-0.0009520400313792754,0.026979314943137336,0.0001556498627912628,0.0001257651482771054,0.0,0.9890791220904401,0.8189753131126468
2008-10-20,1352.76,0.026979314943137336,0.031287164943738066,0.026979314943137336,0.0001556498627912628,0.0009955568128171563,0.0,0.9900638065488526,0.8445987288188517
2008-10-21,1283.43,0.026979314943137336,-0.05125077619089857,0.026979314943137336,0.0001556498627912628,-0.0012312602958123359,0.0,0.9888447802935282,0.8013123883970392
2008-10-22,1237.09,0.026979314943137336,-0.03610637120840254,0.026979314943137336,0.0001556498627912628,-0.0008226746241631572,0.0,0.9880312827855444,0.7723799058476841
