year_month,week_in_month,week_label,industry,weekly_ret_pct,n_stocks,is_partial,n_days_in_week
2007-01,1,2007-01 W1,交通运输,16.48,51.0,False,5
2007-01,1,2007-01 W1,交运设备,16.45,50.0,False,5
2007-01,1,2007-01 W1,钢铁,16.38,39.0,False,5
2007-01,1,2007-01 W1,煤炭,16.26,21.0,False,5
2007-01,1,2007-01 W1,基础化工,14.84,115.0,False,5
2007-01,1,2007-01 W1,公用事业,14.32,61.0,False,5
2007-01,1,2007-01 W1,综合,13.98,25.0,False,5
2007-01,1,2007-01 W1,有色金属,13.84,38.0,False,5
2007-01,1,2007-01 W1,家用电器,13.72,24.0,False,5
2007-01,1,2007-01 W1,电子,12.93,40.0,False,5
2007-01,1,2007-01 W1,纺织服饰,12.32,46.0,False,5
2007-01,1,2007-01 W1,农林牧渔,12.2,37.0,False,5
2007-01,1,2007-01 W1,医药生物,11.85,94.0,False,5
2007-01,1,2007-01 W1,轻工制造,11.78,31.0,False,5
2007-01,1,2007-01 W1,房地产,11.21,69.0,False,5
2007-01,1,2007-01 W1,机械设备,10.83,90.0,False,5
2007-01,1,2007-01 W1,信息设备,10.65,34.0,False,5
2007-01,1,2007-01 W1,商贸零售,9.89,61.0,False,5
2007-01,1,2007-01 W1,建筑建材,8.79,66.0,False,5
2007-01,1,2007-01 W1,信息服务,7.88,41.0,False,5
2007-01,1,2007-01 W1,食品饮料,5.48,31.0,False,5
2007-01,1,2007-01 W1,金融服务,3.59,9.0,False,5
2007-01,1,2007-01 W1,社会服务,3.35,16.0,False,5
2007-01,2,2007-01 W2,食品饮料,15.89,31.0,False,5
2007-01,2,2007-01 W2,商贸零售,12.68,61.0,False,5
2007-01,2,2007-01 W2,医药生物,11.15,94.0,False,5
2007-01,2,2007-01 W2,纺织服饰,6.12,46.0,False,5
2007-01,2,2007-01 W2,社会服务,5.37,16.0,False,5
2007-01,2,2007-01 W2,机械设备,5.3,90.0,False,5
2007-01,2,2007-01 W2,农林牧渔,4.59,37.0,False,5
2007-01,2,2007-01 W2,综合,4.03,25.0,False,5
2007-01,2,2007-01 W2,交运设备,3.95,50.0,False,5
2007-01,2,2007-01 W2,建筑建材,3.87,66.0,False,5
2007-01,2,2007-01 W2,电子,3.48,40.0,False,5
2007-01,2,2007-01 W2,信息设备,2.81,34.0,False,5
2007-01,2,2007-01 W2,轻工制造,2.24,31.0,False,5
2007-01,2,2007-01 W2,钢铁,2.09,39.0,False,5
2007-01,2,2007-01 W2,基础化工,1.61,115.0,False,5
2007-01,2,2007-01 W2,交通运输,0.74,51.0,False,5
2007-01,2,2007-01 W2,信息服务,0.4,41.0,False,5
2007-01,2,2007-01 W2,有色金属,-0.42,38.0,False,5
2007-01,2,2007-01 W2,家用电器,-0.54,24.0,False,5
2007-01,2,2007-01 W2,金融服务,-0.58,9.0,False,5
2007-01,2,2007-01 W2,公用事业,-0.8,61.0,False,5
2007-01,2,2007-01 W2,房地产,-2.82,69.0,False,5
2007-01,2,2007-01 W2,煤炭,-4.61,21.0,False,5
2007-01,3,2007-01 W3,家用电器,20.89,24.0,False,5
2007-01,3,2007-01 W3,电子,16.19,40.0,False,5
2007-01,3,2007-01 W3,有色金属,15.94,38.0,False,5
2007-01,3,2007-01 W3,农林牧渔,13.97,37.0,False,5
2007-01,3,2007-01 W3,纺织服饰,13.8,46.0,False,5
2007-01,3,2007-01 W3,综合,13.66,25.0,False,5
2007-01,3,2007-01 W3,交运设备,13.28,50.0,False,5
2007-01,3,2007-01 W3,轻工制造,13.16,31.0,False,5
2007-01,3,2007-01 W3,信息设备,12.86,34.0,False,5
2007-01,3,2007-01 W3,建筑建材,12.3,66.0,False,5
2007-01,3,2007-01 W3,基础化工,12.23,115.0,False,5
2007-01,3,2007-01 W3,信息服务,12.11,41.0,False,5
2007-01,3,2007-01 W3,机械设备,11.94,90.0,False,5
2007-01,3,2007-01 W3,钢铁,11.69,39.0,False,5
2007-01,3,2007-01 W3,商贸零售,11.22,61.0,False,5
2007-01,3,2007-01 W3,交通运输,10.72,51.0,False,5
2007-01,3,2007-01 W3,公用事业,10.68,61.0,False,5
2007-01,3,2007-01 W3,医药生物,10.5,94.0,False,5
2007-01,3,2007-01 W3,煤炭,10.22,21.0,False,5
2007-01,3,2007-01 W3,金融服务,9.72,9.0,False,5
2007-01,3,2007-01 W3,房地产,4.93,69.0,False,5
2007-01,3,2007-01 W3,食品饮料,4.78,31.0,False,5
2007-01,3,2007-01 W3,社会服务,-1.19,16.0,False,5
2007-01,4,2007-01 W4,金融服务,-2.36,9.0,False,5
2007-01,4,2007-01 W4,公用事业,-3.73,61.0,False,5
2007-01,4,2007-01 W4,有色金属,-4.06,38.0,False,5
2007-01,4,2007-01 W4,交通运输,-4.31,51.0,False,5
2007-01,4,2007-01 W4,煤炭,-4.36,21.0,False,5
2007-01,4,2007-01 W4,基础化工,-5.06,115.0,False,5
2007-01,4,2007-01 W4,农林牧渔,-5.92,37.0,False,5
2007-01,4,2007-01 W4,信息服务,-5.95,41.0,False,5
2007-01,4,2007-01 W4,信息设备,-5.97,34.0,False,5
2007-01,4,2007-01 W4,社会服务,-6.34,16.0,False,5
2007-01,4,2007-01 W4,纺织服饰,-6.35,46.0,False,5
2007-01,4,2007-01 W4,商贸零售,-6.59,61.0,False,5
2007-01,4,2007-01 W4,机械设备,-6.73,90.0,False,5
2007-01,4,2007-01 W4,综合,-6.81,25.0,False,5
2007-01,4,2007-01 W4,钢铁,-7.0,39.0,False,5
2007-01,4,2007-01 W4,建筑建材,-7.38,66.0,False,5
2007-01,4,2007-01 W4,轻工制造,-7.46,31.0,False,5
2007-01,4,2007-01 W4,医药生物,-8.33,94.0,False,5
2007-01,4,2007-01 W4,食品饮料,-8.65,31.0,False,5
2007-01,4,2007-01 W4,电子,-8.69,40.0,False,5
2007-01,4,2007-01 W4,家用电器,-9.3,24.0,False,5
2007-01,4,2007-01 W4,交运设备,-9.42,50.0,False,5
2007-01,4,2007-01 W4,房地产,-10.61,69.0,False,5
2007-02,1,2007-02 W1,电子,8.36,39.0,False,5
2007-02,1,2007-02 W1,医药生物,5.99,100.0,False,5
2007-02,1,2007-02 W1,综合,5.35,27.0,False,5
2007-02,1,2007-02 W1,交运设备,4.82,53.0,False,5
2007-02,1,2007-02 W1,机械设备,4.75,98.0,False,5
2007-02,1,2007-02 W1,轻工制造,4.43,35.0,False,5
2007-02,1,2007-02 W1,农林牧渔,4.42,39.0,False,5
2007-02,1,2007-02 W1,信息设备,3.83,33.0,False,5
2007-02,1,2007-02 W1,煤炭,3.01,21.0,False,5
2007-02,1,2007-02 W1,纺织服饰,2.83,47.0,False,5
2007-02,1,2007-02 W1,建筑建材,2.52,67.0,False,5
2007-02,1,2007-02 W1,信息服务,2.21,41.0,False,5
2007-02,1,2007-02 W1,公用事业,1.16,65.0,False,5
2007-02,1,2007-02 W1,商贸零售,1.15,66.0,False,5
2007-02,1,2007-02 W1,家用电器,0.81,26.0,False,5
2007-02,1,2007-02 W1,房地产,0.7,71.0,False,5
2007-02,1,2007-02 W1,有色金属,0.57,40.0,False,5
2007-02,1,2007-02 W1,交通运输,0.32,59.0,False,5
2007-02,1,2007-02 W1,社会服务,-0.12,16.0,False,5
2007-02,1,2007-02 W1,基础化工,-0.35,120.0,False,5
2007-02,1,2007-02 W1,金融服务,-1.48,9.0,False,5
2007-02,1,2007-02 W1,食品饮料,-1.85,32.0,False,5
2007-02,1,2007-02 W1,钢铁,-4.8,39.0,False,5
2007-02,2,2007-02 W2,公用事业,13.68,65.0,False,5
2007-02,2,2007-02 W2,交通运输,13.28,59.0,False,5
2007-02,2,2007-02 W2,纺织服饰,12.98,47.0,False,5
2007-02,2,2007-02 W2,有色金属,11.78,40.0,False,5
2007-02,2,2007-02 W2,房地产,10.72,71.0,False,5
2007-02,2,2007-02 W2,基础化工,10.61,120.0,False,5
2007-02,2,2007-02 W2,家用电器,10.16,26.0,False,5
2007-02,2,2007-02 W2,商贸零售,9.78,66.0,False,5
2007-02,2,2007-02 W2,社会服务,9.19,16.0,False,5
2007-02,2,2007-02 W2,轻工制造,9.14,35.0,False,5
2007-02,2,2007-02 W2,煤炭,9.12,21.0,False,5
2007-02,2,2007-02 W2,综合,8.96,27.0,False,5
2007-02,2,2007-02 W2,建筑建材,8.89,67.0,False,5
2007-02,2,2007-02 W2,医药生物,8.88,100.0,False,5
2007-02,2,2007-02 W2,机械设备,8.7,98.0,False,5
2007-02,2,2007-02 W2,农林牧渔,8.5,39.0,False,5
2007-02,2,2007-02 W2,交运设备,8.02,53.0,False,5
2007-02,2,2007-02 W2,金融服务,7.07,9.0,False,5
2007-02,2,2007-02 W2,食品饮料,6.84,32.0,False,5
2007-02,2,2007-02 W2,电子,6.77,39.0,False,5
2007-02,2,2007-02 W2,钢铁,6.21,39.0,False,5
2007-02,2,2007-02 W2,信息设备,6.15,33.0,False,5
2007-02,2,2007-02 W2,信息服务,5.53,41.0,False,5
2007-02,3,2007-02 W3,有色金属,8.22,40.0,False,5
2007-02,3,2007-02 W3,综合,8.18,27.0,False,5
2007-02,3,2007-02 W3,钢铁,7.83,39.0,False,5
2007-02,3,2007-02 W3,交运设备,7.58,53.0,False,5
2007-02,3,2007-02 W3,信息设备,5.4,33.0,False,5
2007-02,3,2007-02 W3,家用电器,4.28,26.0,False,5
2007-02,3,2007-02 W3,纺织服饰,4.07,47.0,False,5
2007-02,3,2007-02 W3,建筑建材,3.58,67.0,False,5
2007-02,3,2007-02 W3,煤炭,3.39,21.0,False,5
2007-02,3,2007-02 W3,电子,2.5,39.0,False,5
2007-02,3,2007-02 W3,农林牧渔,1.82,39.0,False,5
2007-02,3,2007-02 W3,轻工制造,1.58,35.0,False,5
2007-02,3,2007-02 W3,公用事业,1.58,65.0,False,5
2007-02,3,2007-02 W3,医药生物,0.07,100.0,False,5
2007-02,3,2007-02 W3,基础化工,-0.45,120.0,False,5
2007-02,3,2007-02 W3,信息服务,-0.68,41.0,False,5
2007-02,3,2007-02 W3,机械设备,-1.32,98.0,False,5
2007-02,3,2007-02 W3,社会服务,-1.54,16.0,False,5
2007-02,3,2007-02 W3,交通运输,-3.48,59.0,False,5
2007-02,3,2007-02 W3,房地产,-3.51,71.0,False,5
2007-02,3,2007-02 W3,商贸零售,-3.67,66.0,False,5
2007-02,3,2007-02 W3,食品饮料,-6.93,32.0,False,5
2007-02,3,2007-02 W3,金融服务,-7.75,9.0,False,5
2007-03,1,2007-03 W1,房地产,7.13,68.0,False,5
2007-03,1,2007-03 W1,综合,6.17,28.0,False,5
2007-03,1,2007-03 W1,商贸零售,3.19,66.0,False,5
2007-03,1,2007-03 W1,社会服务,3.03,18.0,False,5
2007-03,1,2007-03 W1,交通运输,2.88,58.0,False,5
2007-03,1,2007-03 W1,交运设备,2.79,52.0,False,5
2007-03,1,2007-03 W1,农林牧渔,2.74,39.0,False,5
2007-03,1,2007-03 W1,机械设备,2.58,97.0,False,5
2007-03,1,2007-03 W1,纺织服饰,2.54,44.0,False,5
2007-03,1,2007-03 W1,基础化工,2.32,121.0,False,5
2007-03,1,2007-03 W1,金融服务,2.15,10.0,False,5
2007-03,1,2007-03 W1,建筑建材,2.04,66.0,False,5
2007-03,1,2007-03 W1,信息服务,1.87,44.0,False,5
2007-03,1,2007-03 W1,轻工制造,1.31,38.0,False,5
2007-03,1,2007-03 W1,电子,1.05,41.0,False,5
2007-03,1,2007-03 W1,信息设备,0.94,36.0,False,5
2007-03,1,2007-03 W1,医药生物,0.86,105.0,False,5
2007-03,1,2007-03 W1,公用事业,0.34,66.0,False,5
2007-03,1,2007-03 W1,家用电器,0.27,25.0,False,5
2007-03,1,2007-03 W1,食品饮料,0.23,30.0,False,5
2007-03,1,2007-03 W1,有色金属,-0.48,40.0,False,5
2007-03,1,2007-03 W1,钢铁,-2.32,40.0,False,5
2007-03,1,2007-03 W1,煤炭,-3.29,20.0,False,5
2007-03,2,2007-03 W2,综合,12.33,28.0,False,5
2007-03,2,2007-03 W2,家用电器,6.98,25.0,False,5
2007-03,2,2007-03 W2,建筑建材,5.24,66.0,False,5
2007-03,2,2007-03 W2,电子,5.12,41.0,False,5
2007-03,2,2007-03 W2,医药生物,4.66,105.0,False,5
2007-03,2,2007-03 W2,社会服务,4.33,18.0,False,5
2007-03,2,2007-03 W2,基础化工,4.29,121.0,False,5
2007-03,2,2007-03 W2,轻工制造,4.02,38.0,False,5
2007-03,2,2007-03 W2,纺织服饰,3.65,44.0,False,5
2007-03,2,2007-03 W2,公用事业,2.79,66.0,False,5
2007-03,2,2007-03 W2,商贸零售,2.74,66.0,False,5
2007-03,2,2007-03 W2,信息服务,2.3,44.0,False,5
2007-03,2,2007-03 W2,农林牧渔,2.23,39.0,False,5
2007-03,2,2007-03 W2,信息设备,2.15,36.0,False,5
2007-03,2,2007-03 W2,钢铁,1.64,40.0,False,5
2007-03,2,2007-03 W2,房地产,1.43,68.0,False,5
2007-03,2,2007-03 W2,煤炭,1.4,20.0,False,5
2007-03,2,2007-03 W2,有色金属,0.98,40.0,False,5
2007-03,2,2007-03 W2,交通运输,0.91,58.0,False,5
2007-03,2,2007-03 W2,机械设备,0.3,97.0,False,5
2007-03,2,2007-03 W2,食品饮料,0.21,30.0,False,5
2007-03,2,2007-03 W2,金融服务,-0.37,10.0,False,5
2007-03,2,2007-03 W2,交运设备,-1.88,52.0,False,5
2007-03,3,2007-03 W3,房地产,8.22,68.0,False,5
2007-03,3,2007-03 W3,机械设备,6.91,97.0,False,5
2007-03,3,2007-03 W3,轻工制造,6.09,38.0,False,5
2007-03,3,2007-03 W3,交运设备,6.05,52.0,False,5
2007-03,3,2007-03 W3,有色金属,5.74,40.0,False,5
2007-03,3,2007-03 W3,交通运输,5.44,58.0,False,5
2007-03,3,2007-03 W3,基础化工,4.99,121.0,False,5
2007-03,3,2007-03 W3,金融服务,4.84,10.0,False,5
2007-03,3,2007-03 W3,家用电器,4.56,25.0,False,5
2007-03,3,2007-03 W3,公用事业,4.48,66.0,False,5
2007-03,3,2007-03 W3,医药生物,4.35,105.0,False,5
2007-03,3,2007-03 W3,纺织服饰,4.15,44.0,False,5
2007-03,3,2007-03 W3,建筑建材,4.11,66.0,False,5
2007-03,3,2007-03 W3,综合,4.03,28.0,False,5
2007-03,3,2007-03 W3,电子,3.99,41.0,False,5
2007-03,3,2007-03 W3,农林牧渔,3.87,39.0,False,5
2007-03,3,2007-03 W3,社会服务,3.17,18.0,False,5
2007-03,3,2007-03 W3,商贸零售,3.17,66.0,False,5
2007-03,3,2007-03 W3,食品饮料,3.04,30.0,False,5
2007-03,3,2007-03 W3,信息设备,2.31,36.0,False,5
2007-03,3,2007-03 W3,煤炭,1.89,20.0,False,5
2007-03,3,2007-03 W3,信息服务,1.7,44.0,False,5
2007-03,3,2007-03 W3,钢铁,1.16,40.0,False,5
2007-03,4,2007-03 W4,纺织服饰,8.95,44.0,False,5
2007-03,4,2007-03 W4,钢铁,7.22,40.0,False,5
2007-03,4,2007-03 W4,轻工制造,6.32,38.0,False,5
2007-03,4,2007-03 W4,交通运输,6.05,58.0,False,5
2007-03,4,2007-03 W4,建筑建材,5.85,66.0,False,5
2007-03,4,2007-03 W4,公用事业,5.71,66.0,False,5
2007-03,4,2007-03 W4,家用电器,5.49,25.0,False,5
2007-03,4,2007-03 W4,电子,5.08,41.0,False,5
2007-03,4,2007-03 W4,农林牧渔,5.08,39.0,False,5
2007-03,4,2007-03 W4,基础化工,4.92,121.0,False,5
2007-03,4,2007-03 W4,社会服务,4.72,18.0,False,5
2007-03,4,2007-03 W4,有色金属,4.4,40.0,False,5
2007-03,4,2007-03 W4,医药生物,4.35,105.0,False,5
2007-03,4,2007-03 W4,信息设备,4.28,36.0,False,5
2007-03,4,2007-03 W4,交运设备,4.15,52.0,False,5
2007-03,4,2007-03 W4,信息服务,4.06,44.0,False,5
2007-03,4,2007-03 W4,煤炭,3.41,20.0,False,5
2007-03,4,2007-03 W4,商贸零售,2.82,66.0,False,5
2007-03,4,2007-03 W4,机械设备,2.66,97.0,False,5
2007-03,4,2007-03 W4,金融服务,2.62,10.0,False,5
2007-03,4,2007-03 W4,食品饮料,2.21,30.0,False,5
2007-03,4,2007-03 W4,综合,2.12,28.0,False,5
2007-03,4,2007-03 W4,房地产,0.71,68.0,False,5
2007-03,5,2007-03 W5,金融服务,2.5,10.0,True,2
2007-03,5,2007-03 W5,钢铁,0.41,40.0,True,2
2007-03,5,2007-03 W5,纺织服饰,-0.39,44.0,True,2
2007-03,5,2007-03 W5,商贸零售,-0.41,66.0,True,2
2007-03,5,2007-03 W5,房地产,-0.69,68.0,True,2
2007-03,5,2007-03 W5,机械设备,-1.15,97.0,True,2
2007-03,5,2007-03 W5,有色金属,-1.49,40.0,True,2
2007-03,5,2007-03 W5,轻工制造,-1.5,38.0,True,2
2007-03,5,2007-03 W5,信息服务,-1.54,44.0,True,2
2007-03,5,2007-03 W5,基础化工,-1.64,121.0,True,2
2007-03,5,2007-03 W5,食品饮料,-1.65,30.0,True,2
2007-03,5,2007-03 W5,社会服务,-1.84,18.0,True,2
2007-03,5,2007-03 W5,综合,-1.84,28.0,True,2
2007-03,5,2007-03 W5,煤炭,-1.89,20.0,True,2
2007-03,5,2007-03 W5,电子,-2.16,41.0,True,2
2007-03,5,2007-03 W5,公用事业,-2.24,66.0,True,2
2007-03,5,2007-03 W5,农林牧渔,-2.3,39.0,True,2
2007-03,5,2007-03 W5,交通运输,-2.49,58.0,True,2
2007-03,5,2007-03 W5,医药生物,-2.54,105.0,True,2
2007-03,5,2007-03 W5,建筑建材,-2.56,66.0,True,2
2007-03,5,2007-03 W5,信息设备,-3.33,36.0,True,2
2007-03,5,2007-03 W5,交运设备,-3.35,52.0,True,2
2007-03,5,2007-03 W5,家用电器,-3.89,25.0,True,2
2007-04,1,2007-04 W1,综合,11.06,26.0,False,5
2007-04,1,2007-04 W1,医药生物,11.02,102.0,False,5
2007-04,1,2007-04 W1,商贸零售,10.03,66.0,False,5
2007-04,1,2007-04 W1,煤炭,9.78,20.0,False,5
2007-04,1,2007-04 W1,房地产,9.73,70.0,False,5
2007-04,1,2007-04 W1,纺织服饰,9.66,48.0,False,5
2007-04,1,2007-04 W1,机械设备,9.1,101.0,False,5
2007-04,1,2007-04 W1,建筑建材,8.92,68.0,False,5
2007-04,1,2007-04 W1,公用事业,8.4,64.0,False,5
2007-04,1,2007-04 W1,农林牧渔,8.03,37.0,False,5
2007-04,1,2007-04 W1,社会服务,7.9,19.0,False,5
2007-04,1,2007-04 W1,交运设备,7.9,52.0,False,5
2007-04,1,2007-04 W1,电子,7.85,40.0,False,5
2007-04,1,2007-04 W1,有色金属,7.67,37.0,False,5
2007-04,1,2007-04 W1,交通运输,7.65,61.0,False,5
2007-04,1,2007-04 W1,钢铁,7.24,41.0,False,5
2007-04,1,2007-04 W1,基础化工,7.13,124.0,False,5
2007-04,1,2007-04 W1,信息设备,7.11,38.0,False,5
2007-04,1,2007-04 W1,食品饮料,6.55,31.0,False,5
2007-04,1,2007-04 W1,轻工制造,5.92,37.0,False,5
2007-04,1,2007-04 W1,家用电器,5.84,26.0,False,5
2007-04,1,2007-04 W1,信息服务,4.75,41.0,False,5
2007-04,1,2007-04 W1,金融服务,3.73,12.0,False,5
2007-04,2,2007-04 W2,有色金属,11.15,37.0,False,5
2007-04,2,2007-04 W2,食品饮料,10.71,31.0,False,5
2007-04,2,2007-04 W2,综合,8.62,26.0,False,5
2007-04,2,2007-04 W2,基础化工,7.79,124.0,False,5
2007-04,2,2007-04 W2,机械设备,7.06,101.0,False,5
2007-04,2,2007-04 W2,医药生物,6.97,102.0,False,5
2007-04,2,2007-04 W2,钢铁,6.67,41.0,False,5
2007-04,2,2007-04 W2,建筑建材,6.3,68.0,False,5
2007-04,2,2007-04 W2,交运设备,6.17,52.0,False,5
2007-04,2,2007-04 W2,家用电器,5.94,26.0,False,5
2007-04,2,2007-04 W2,电子,5.88,40.0,False,5
2007-04,2,2007-04 W2,煤炭,5.83,20.0,False,5
2007-04,2,2007-04 W2,轻工制造,5.71,37.0,False,5
2007-04,2,2007-04 W2,纺织服饰,5.57,48.0,False,5
2007-04,2,2007-04 W2,交通运输,5.52,61.0,False,5
2007-04,2,2007-04 W2,公用事业,5.24,64.0,False,5
2007-04,2,2007-04 W2,农林牧渔,5.18,37.0,False,5
2007-04,2,2007-04 W2,商贸零售,5.02,66.0,False,5
2007-04,2,2007-04 W2,信息设备,4.67,38.0,False,5
2007-04,2,2007-04 W2,房地产,4.64,70.0,False,5
2007-04,2,2007-04 W2,信息服务,3.99,41.0,False,5
2007-04,2,2007-04 W2,金融服务,3.32,12.0,False,5
2007-04,2,2007-04 W2,社会服务,2.06,19.0,False,5
2007-04,3,2007-04 W3,煤炭,14.36,20.0,False,5
2007-04,3,2007-04 W3,纺织服饰,9.57,48.0,False,5
2007-04,3,2007-04 W3,有色金属,9.56,37.0,False,5
2007-04,3,2007-04 W3,社会服务,9.45,19.0,False,5
2007-04,3,2007-04 W3,轻工制造,8.55,37.0,False,5
2007-04,3,2007-04 W3,建筑建材,8.43,68.0,False,5
2007-04,3,2007-04 W3,综合,8.41,26.0,False,5
2007-04,3,2007-04 W3,公用事业,8.17,64.0,False,5
2007-04,3,2007-04 W3,商贸零售,8.01,66.0,False,5
2007-04,3,2007-04 W3,家用电器,7.86,26.0,False,5
2007-04,3,2007-04 W3,医药生物,7.35,102.0,False,5
2007-04,3,2007-04 W3,信息设备,7.16,38.0,False,5
2007-04,3,2007-04 W3,钢铁,6.87,41.0,False,5
2007-04,3,2007-04 W3,电子,6.82,40.0,False,5
2007-04,3,2007-04 W3,农林牧渔,6.41,37.0,False,5
2007-04,3,2007-04 W3,交运设备,6.18,52.0,False,5
2007-04,3,2007-04 W3,基础化工,5.31,124.0,False,5
2007-04,3,2007-04 W3,机械设备,5.17,101.0,False,5
2007-04,3,2007-04 W3,交通运输,3.85,61.0,False,5
2007-04,3,2007-04 W3,房地产,3.74,70.0,False,5
2007-04,3,2007-04 W3,信息服务,2.19,41.0,False,5
2007-04,3,2007-04 W3,金融服务,-0.03,12.0,False,5
2007-04,3,2007-04 W3,食品饮料,-2.7,31.0,False,5
2007-04,4,2007-04 W4,纺织服饰,15.56,48.0,False,5
2007-04,4,2007-04 W4,综合,10.46,26.0,False,5
2007-04,4,2007-04 W4,家用电器,9.89,26.0,False,5
2007-04,4,2007-04 W4,公用事业,9.47,64.0,False,5
2007-04,4,2007-04 W4,电子,7.99,40.0,False,5
2007-04,4,2007-04 W4,商贸零售,7.83,66.0,False,5
2007-04,4,2007-04 W4,交通运输,7.6,61.0,False,5
2007-04,4,2007-04 W4,轻工制造,7.35,37.0,False,5
2007-04,4,2007-04 W4,煤炭,6.79,20.0,False,5
2007-04,4,2007-04 W4,社会服务,6.37,19.0,False,5
2007-04,4,2007-04 W4,信息设备,6.13,38.0,False,5
2007-04,4,2007-04 W4,医药生物,6.07,102.0,False,5
2007-04,4,2007-04 W4,钢铁,5.7,41.0,False,5
2007-04,4,2007-04 W4,建筑建材,5.33,68.0,False,5
2007-04,4,2007-04 W4,基础化工,5.03,124.0,False,5
2007-04,4,2007-04 W4,交运设备,4.57,52.0,False,5
2007-04,4,2007-04 W4,农林牧渔,4.43,37.0,False,5
2007-04,4,2007-04 W4,金融服务,4.39,12.0,False,5
2007-04,4,2007-04 W4,房地产,4.06,70.0,False,5
2007-04,4,2007-04 W4,机械设备,2.92,101.0,False,5
2007-04,4,2007-04 W4,信息服务,2.9,41.0,False,5
2007-04,4,2007-04 W4,食品饮料,1.77,31.0,False,5
2007-04,4,2007-04 W4,有色金属,-0.56,37.0,False,5
2007-04,5,2007-04 W5,商贸零售,3.54,66.0,True,1
2007-04,5,2007-04 W5,纺织服饰,3.44,48.0,True,1
2007-04,5,2007-04 W5,食品饮料,3.03,31.0,True,1
2007-04,5,2007-04 W5,电子,3.01,40.0,True,1
2007-04,5,2007-04 W5,房地产,2.7,70.0,True,1
2007-04,5,2007-04 W5,公用事业,1.99,64.0,True,1
2007-04,5,2007-04 W5,医药生物,1.98,102.0,True,1
2007-04,5,2007-04 W5,金融服务,1.9,12.0,True,1
2007-04,5,2007-04 W5,综合,1.74,26.0,True,1
2007-04,5,2007-04 W5,家用电器,1.58,26.0,True,1
2007-04,5,2007-04 W5,建筑建材,1.58,68.0,True,1
2007-04,5,2007-04 W5,基础化工,1.48,124.0,True,1
2007-04,5,2007-04 W5,农林牧渔,1.44,37.0,True,1
2007-04,5,2007-04 W5,交通运输,1.39,61.0,True,1
2007-04,5,2007-04 W5,社会服务,1.22,19.0,True,1
2007-04,5,2007-04 W5,信息设备,1.16,38.0,True,1
2007-04,5,2007-04 W5,轻工制造,1.1,37.0,True,1
2007-04,5,2007-04 W5,信息服务,0.95,41.0,True,1
2007-04,5,2007-04 W5,机械设备,0.91,101.0,True,1
2007-04,5,2007-04 W5,交运设备,0.81,52.0,True,1
2007-04,5,2007-04 W5,有色金属,0.69,37.0,True,1
2007-04,5,2007-04 W5,钢铁,-0.5,41.0,True,1
2007-04,5,2007-04 W5,煤炭,-1.13,20.0,True,1
2007-05,1,2007-05 W1,房地产,13.21,68.0,False,5
2007-05,1,2007-05 W1,钢铁,10.48,41.0,False,5
2007-05,1,2007-05 W1,医药生物,7.69,95.0,False,5
2007-05,1,2007-05 W1,交运设备,7.24,51.0,False,5
2007-05,1,2007-05 W1,电子,7.17,36.0,False,5
2007-05,1,2007-05 W1,社会服务,6.11,18.0,False,5
2007-05,1,2007-05 W1,基础化工,5.68,122.0,False,5
2007-05,1,2007-05 W1,信息服务,5.6,39.0,False,5
2007-05,1,2007-05 W1,煤炭,5.29,18.0,False,5
2007-05,1,2007-05 W1,商贸零售,5.15,64.0,False,5
2007-05,1,2007-05 W1,农林牧渔,4.59,34.0,False,5
2007-05,1,2007-05 W1,金融服务,4.45,12.0,False,5
2007-05,1,2007-05 W1,建筑建材,4.11,63.0,False,5
2007-05,1,2007-05 W1,家用电器,3.95,23.0,False,5
2007-05,1,2007-05 W1,信息设备,3.58,36.0,False,5
2007-05,1,2007-05 W1,交通运输,3.4,59.0,False,5
2007-05,1,2007-05 W1,轻工制造,3.33,34.0,False,5
2007-05,1,2007-05 W1,综合,3.23,24.0,False,5
2007-05,1,2007-05 W1,公用事业,2.84,62.0,False,5
2007-05,1,2007-05 W1,纺织服饰,2.49,45.0,False,5
2007-05,1,2007-05 W1,机械设备,1.7,102.0,False,5
2007-05,1,2007-05 W1,有色金属,1.4,38.0,False,5
2007-05,1,2007-05 W1,食品饮料,0.76,33.0,False,5
2007-05,2,2007-05 W2,煤炭,14.8,18.0,False,5
2007-05,2,2007-05 W2,房地产,8.22,68.0,False,5
2007-05,2,2007-05 W2,家用电器,7.41,23.0,False,5
2007-05,2,2007-05 W2,轻工制造,7.38,34.0,False,5
2007-05,2,2007-05 W2,机械设备,7.25,102.0,False,5
2007-05,2,2007-05 W2,食品饮料,7.12,33.0,False,5
2007-05,2,2007-05 W2,建筑建材,6.25,63.0,False,5
2007-05,2,2007-05 W2,商贸零售,5.01,64.0,False,5
2007-05,2,2007-05 W2,基础化工,4.92,122.0,False,5
2007-05,2,2007-05 W2,信息服务,4.89,39.0,False,5
2007-05,2,2007-05 W2,医药生物,4.39,95.0,False,5
2007-05,2,2007-05 W2,纺织服饰,4.29,45.0,False,5
2007-05,2,2007-05 W2,交运设备,4.15,51.0,False,5
2007-05,2,2007-05 W2,综合,3.27,24.0,False,5
2007-05,2,2007-05 W2,农林牧渔,3.18,34.0,False,5
2007-05,2,2007-05 W2,信息设备,2.92,36.0,False,5
2007-05,2,2007-05 W2,钢铁,2.8,41.0,False,5
