,price,pos,ret,pos_l,cash_ret,strat_ret,turnover,strat_nv,bh_nv
2022-03-21,4461.18,0.0,-0.00043467350194470455,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7044619869084103,2.178268002578073
2022-03-22,4511.61,0.0,0.011304184094790948,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7045959319547666,2.202891545087008
2022-03-23,4456.24,0.0,-0.012272780670315009,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7047298875271866,2.175855940313664
2022-03-24,4520.16,0.0,0.014343931206577842,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7048638536264973,2.207066268236947
2022-03-25,4543.06,0.0,0.005066192347173759,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7049978302535262,2.2182476904747945
2022-03-28,4575.52,0.0,0.007144963967017803,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7051318174091006,2.2340969902931573
2022-03-29,4631.6,0.0,0.012256530405287291,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7052658150940478,2.2614792679830464
2022-03-30,4602.45,0.0,-0.006293721392175655,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7053998233091954,2.24724614753618
2022-03-31,4530.41,0.3,-0.015652532890091164,0.0,7.85849419846496e-05,7.85849419846496e-05,0.0,1.7055338420553707,2.212071053299739
2022-04-01,4545.86,0.3,0.0034102873691344016,0.3,7.85849419846496e-05,0.0009280956701295752,0.3,1.7071167406294419,2.219614851272435
2022-04-04,4582.64,0.3,0.0080908782936564,0.3,7.85849419846496e-05,0.002482272947486175,0.0,1.7113542703329072,2.2375734848928728
2022-04-05,4525.12,0.3,-0.012551716914267819,0.3,7.85849419846496e-05,-0.0037105056148910905,0.0,1.705004280703769,2.2094880959356256
2022-04-06,4481.15,0.3,-0.009716869386889204,0.3,7.85849419846496e-05,-0.0028600513566775063,0.0,1.7001278808976013,2.1880187886955325
2022-04-07,4500.21,0.3,0.004253372460194527,0.3,7.85849419846496e-05,0.0013310211974476127,0.0,1.7023907871454476,2.197325247553758
2022-04-08,4488.28,0.3,-0.0026509873983658894,0.3,7.85849419846496e-05,-0.0007402867601205122,0.0,1.7011305297851727,2.191500166012382
2022-04-11,4412.53,0.3,-0.01687728929567678,0.3,7.85849419846496e-05,-0.0050081773293137784,0.0,1.692610966431699,2.1545135837190674
2022-04-12,4397.45,0.3,-0.003417540503973915,0.3,7.85849419846496e-05,-0.0009702526918029196,0.0,1.6909687060853436,2.1471504462803455
2022-04-13,4446.59,0.3,0.011174658040455254,0.3,7.85849419846496e-05,0.003407406871525831,0.0,1.6967305244739936,2.171144118278939
2022-04-14,4392.59,0.3,-0.012144137417661627,0.3,7.85849419846496e-05,-0.003588231765909233,0.0,1.690642262107888,2.1447774457530118
2022-04-15,4392.59,0.3,0.0,0.3,7.85849419846496e-05,5.500945938925472e-05,0.0,1.690735263424747,2.1447774457530118
2022-04-18,4391.69,0.3,-0.000204890508788802,0.3,7.85849419846496e-05,-6.457693247385871e-06,0.0,1.6907243451750533,2.1443380012109126
2022-04-19,4462.21,0.3,0.016057599693967584,0.3,7.85849419846496e-05,0.0048722893675795294,0.0,1.6989620434255575,2.17877092244292
2022-04-20,4459.45,0.3,-0.0006185275905885579,0.3,7.85849419846496e-05,-0.00013054881778731266,0.0,1.6987402459393228,2.177423292513817
2022-04-21,4393.66,0.3,-0.01475294038502506,0.3,7.85849419846496e-05,-0.004370872656118263,0.0,1.6913152686484991,2.1452998964863954
2022-04-22,4271.78,0.3,-0.02773997077607282,0.3,7.85849419846496e-05,-0.008266981773432592,0.0,1.6773331961494538,2.0857893400519507
2022-04-25,4296.12,0.3,0.005697858972138148,0.3,7.85849419846496e-05,0.001764367151030699,0.0,1.6802926277420733,2.097673873557156
2022-04-26,4175.2,0.3,-0.02814632738377887,0.3,7.85849419846496e-05,-0.008388888755744407,0.0,1.6661968398108475,2.0386320579676167
2022-04-27,4183.96,0.3,0.002098103084882119,0.3,7.85849419846496e-05,0.0006844403848538904,0.0,1.66733725221713,2.042909318177378
2022-04-28,4287.5,0.3,0.02474689050564538,0.3,7.85849419846496e-05,0.007479076611082869,0.0,1.6798073952629742,2.0934649713872764
2022-04-29,4131.93,0.3,-0.03628454810495618,0.3,7.85849419846496e-05,-0.0108303549720976,0.0,1.6616144848875214,2.017504540926934
2022-05-02,4155.38,0.3,0.005675313957399952,0.3,7.85849419846496e-05,0.0017576036466092403,0.0,1.6645349445654183,2.0289545126071746
2022-05-03,4175.48,0.3,0.004837102743912469,0.3,7.85849419846496e-05,0.0015061402825629954,0.0,1.667041967697162,2.0387687740473805
2022-05-04,4300.17,0.3,0.0298624349775356,0.3,7.85849419846496e-05,0.009013739952649934,0.0,1.682068250484138,2.0996513739966005
2022-05-05,4146.87,0.3,-0.03564975338184306,0.3,7.85849419846496e-05,-0.010639916555163664,0.0,1.6641711846588967,2.0247993203257737
2022-05-06,4123.34,0.3,-0.005674159064547379,0.3,7.85849419846496e-05,-0.0016472382599749592,0.0,1.6614298982123787,2.013310286908458
2022-05-09,3991.24,0.3,-0.032037134944001844,0.3,7.85849419846496e-05,-0.009556131023811299,0.0,1.645553056418184,1.9488095935626246
2022-05-10,4001.05,0.3,0.00245788276325154,0.3,7.85849419846496e-05,0.0007923742883647166,0.0,1.6468569503502295,1.9535995390715015
2022-05-11,3935.18,0.3,-0.016463178415666024,0.3,7.85849419846496e-05,-0.004883944065310552,0.0,1.638813793121151,1.9214370813070045
2022-05-12,3930.08,0.3,-0.0012960017076728558,0.3,7.85849419846496e-05,-0.000333791052912602,0.0,1.6382667717396173,1.9189468955684448
2022-05-13,4023.89,0.3,0.02386974310955492,0.3,7.85849419846496e-05,0.00721593239225573,0.0,1.6500883940049695,1.9647516650065415
2022-05-16,4008.01,0.3,-0.003946429947140562,0.3,7.85849419846496e-05,-0.0011289195247529138,0.0,1.6482255769994092,1.9569979101970654
2022-05-17,4088.85,0.3,0.020169610355263545,0.3,7.85849419846496e-05,0.006105892565968318,0.0,1.6582894652970486,1.9964697955118051
2022-05-18,3923.68,0.3,-0.04039522115020122,0.3,7.85849419846496e-05,-0.012063556885671112,0.0,1.6382845959995285,1.9158219566024088
2022-05-19,3900.79,0.3,-0.005833809077192775,0.3,7.85849419846496e-05,-0.0016951332637685779,0.0,1.63550748528533,1.9046454170816964
2022-05-20,3901.36,0.3,0.00014612424662696633,0.3,7.85849419846496e-05,9.884673337734462e-05,0.0,1.6356691498576645,1.904923731958359
2022-05-23,3973.75,0.3,0.01855506797629536,0.3,7.85849419846496e-05,0.005621529852277862,0.0,1.6448641128120394,1.9402697212945046
2022-05-24,3941.48,0.3,-0.008120792702107527,0.3,7.85849419846496e-05,-0.002381228351243003,0.0,1.6409473157526693,1.9245131931016959
2022-05-25,3978.73,0.3,0.009450764687376267,0.3,7.85849419846496e-05,0.002890238865602135,0.0,1.6456900454610632,1.9427013144274512
2022-05-26,4057.84,0.3,0.01988322907058282,0.3,7.85849419846496e-05,0.006019978180564101,0.0,1.6555970636267103,1.9813284896779346
2022-05-27,4158.24,0.3,0.024742227391912897,0.3,7.85849419846496e-05,0.007477677676963124,0.0,1.6679770848314375,2.0303509697076216
2022-05-30,4158.24,0.3,0.0,0.3,7.85849419846496e-05,5.500945938925472e-05,0.0,1.6680688393491476,2.0303509697076216
2022-05-31,4132.15,0.3,-0.006274289122320975,0.3,7.85849419846496e-05,-0.0018272772773070378,0.0,1.665020815062021,2.017611960703891
2022-06-01,4101.23,0.3,-0.007482787410912017,0.3,7.85849419846496e-05,-0.00218982676388435,0.0,1.6613747079187735,2.0025145993242304
2022-06-02,4176.82,0.3,0.018431056049039052,0.3,7.85849419846496e-05,0.00558432627410097,0.0,1.670652366351331,2.0394230581433943
2022-06-03,4108.54,0.3,-0.016347364741597592,0.3,7.85849419846496e-05,-0.004849199963090023,0.0,1.662551038958084,2.0060838655495
2022-06-06,4121.43,0.3,0.0031373675320187644,0.3,7.85849419846496e-05,0.000996219718994884,0.0,1.6642073050869293,2.0123776879357815
