date,open,high,low,close,volume
2025-11-21,255.0,262.36,254.53,259.96,1809945
2025-11-24,259.7,263.0,257.5,257.9,1301267
2025-11-25,258.71,260.28,255.3,258.39,1588503
2025-11-26,259.0,262.59,257.72,259.5,1181881
2025-11-27,259.51,261.86,256.66,258.59,1264661
2025-11-28,258.6,264.0,258.0,263.66,1520991
2025-12-01,261.72,270.96,260.02,269.03,2109637
2025-12-02,268.67,269.03,265.23,266.09,1056791
2025-12-03,265.5,268.98,265.12,266.5,921779
2025-12-04,265.52,267.5,264.1,266.05,658797
2025-12-05,265.1,265.5,260.5,262.52,1153152
2025-12-08,262.53,262.53,259.09,260.0,1197088
2025-12-09,260.0,261.49,258.03,258.22,724789
2025-12-10,258.22,262.5,257.7,259.01,1112373
2025-12-11,258.1,262.98,255.51,259.87,1693750
2025-12-12,259.87,261.69,256.45,261.58,1813202
2025-12-15,261.58,268.18,261.5,266.19,2339278
2025-12-16,264.57,268.09,261.12,264.15,2266344
2025-12-17,264.03,272.0,261.55,269.76,2239852
2025-12-18,269.0,270.6,265.3,266.93,1269577
2025-12-19,268.73,272.85,264.7,272.65,1461917
2025-12-22,273.0,275.5,270.6,274.97,1231835
2025-12-23,274.88,277.2,270.5,272.9,1236180
2025-12-24,272.0,278.99,271.6,275.55,1388329
2025-12-25,274.88,276.88,270.68,272.11,933902
2025-12-26,272.15,272.82,267.84,268.33,1188178
2025-12-29,268.0,273.0,267.01,268.03,1245502
2025-12-30,267.1,269.52,265.2,268.02,1005071
2025-12-31,268.04,270.49,267.02,267.39,1085888
2026-01-05,267.89,280.39,267.81,278.28,2572930
2026-01-06,278.37,278.9,274.38,278.0,1523277
2026-01-07,277.14,277.95,269.3,270.02,2137002
2026-01-08,269.2,281.51,269.11,278.87,2531816
2026-01-09,279.0,280.49,276.5,277.3,1136595
2026-01-12,275.8,278.91,272.62,274.3,1604042
2026-01-13,272.62,279.21,271.0,272.61,1823881
2026-01-14,271.67,272.2,259.01,264.68,3552819
2026-01-15,264.68,275.68,263.35,271.85,2503162
