date,open,high,low,close,volume
2025-11-20,81.02,81.98,78.96,78.96,5402240
2025-11-21,78.09,78.99,77.09,77.23,5429981
2025-11-24,79.12,80.16,77.81,79.58,6016222
2025-11-25,79.9,80.66,79.36,79.58,4875188
2025-11-26,79.25,80.97,78.8,79.7,3904272
2025-11-27,80.3,81.0,79.15,79.2,4336926
2025-11-28,78.9,79.88,78.63,79.66,3243197
2025-12-01,79.68,83.39,79.03,82.92,9051884
2025-12-02,82.9,83.28,81.7,81.75,4572569
2025-12-03,81.73,82.19,80.88,81.53,3943473
2025-12-04,81.5,82.14,80.74,81.9,4127769
2025-12-05,82.05,82.09,80.34,81.3,5170663
2025-12-08,80.91,82.45,80.91,82.25,4965303
2025-12-09,81.7,81.97,79.9,80.1,5948908
2025-12-10,79.76,80.42,79.22,79.8,4762950
2025-12-11,79.98,80.1,78.01,78.11,4957759
2025-12-12,78.28,79.6,77.55,79.12,4370486
2025-12-15,78.56,79.26,77.31,77.44,4527874
2025-12-16,77.49,77.85,76.23,76.72,3891248
2025-12-17,76.5,77.88,76.03,77.75,4527431
2025-12-18,77.08,77.75,76.69,76.76,3573572
2025-12-19,77.16,77.77,76.88,77.27,2868717
2025-12-22,77.7,78.48,77.41,77.86,4016128
2025-12-23,77.95,78.08,77.28,77.37,3408458
2025-12-24,77.56,78.7,77.39,78.56,3993475
2025-12-25,78.43,79.19,78.22,78.84,3144584
2025-12-26,78.84,79.3,78.4,78.65,3987108
2025-12-29,78.22,79.39,77.66,77.92,3336784
2025-12-30,77.98,79.08,77.95,78.55,3084151
2025-12-31,78.56,79.17,77.86,79.0,3822261
2026-01-05,79.2,80.1,79.2,79.94,6409850
2026-01-06,80.06,81.77,79.94,81.65,7250521
2026-01-07,81.85,82.15,80.71,81.2,6272896
2026-01-08,80.79,81.68,80.79,81.24,4901780
2026-01-09,81.28,82.16,80.95,81.84,5803207
2026-01-12,81.84,82.95,81.7,82.9,8097209
2026-01-13,82.95,83.11,80.33,80.63,9070784
2026-01-14,80.58,82.24,79.68,81.02,9111356
2026-01-15,80.1,82.5,80.1,82.1,6754973
2026-01-16,82.22,83.88,81.9,83.12,9109086
2026-01-19,83.13,83.71,82.33,83.12,6775610
2026-01-20,82.85,84.28,82.24,82.98,6511299
2026-01-21,82.3,84.63,82.3,84.07,8193605
2026-01-22,84.61,84.88,83.45,83.55,5513966
2026-01-23,83.52,84.66,83.5,84.65,6680914
2026-01-26,84.6,85.55,82.53,83.11,7209991
2026-01-27,83.0,84.96,81.5,84.36,9146736
2026-01-28,84.4,86.24,84.26,84.77,8939038
2026-01-29,84.7,85.29,82.01,82.05,8571781
2026-01-30,81.82,82.45,79.31,80.8,7687273
2026-02-02,80.18,80.49,76.65,76.68,10809555
2026-02-03,77.37,78.28,76.7,77.8,6640763
2026-02-04,77.22,77.79,76.57,77.7,5239693
2026-02-05,77.39,77.42,76.72,77.11,4423120
2026-02-06,76.8,77.51,76.19,76.9,4182925
2026-02-09,77.66,78.25,77.05,78.11,5433694
2026-02-10,78.1,78.88,77.9,78.07,4024220
2026-02-11,77.9,78.73,77.8,77.99,2958255
2026-02-12,78.01,78.75,77.85,78.6,4171518
2026-02-13,78.3,79.41,78.1,78.7,5061872
2026-02-24,79.08,79.48,78.38,78.89,3993720
2026-02-25,78.9,79.18,78.57,78.89,3863953
2026-02-26,79.07,79.35,78.19,78.88,4787421
2026-02-27,78.42,78.58,77.37,78.29,5311966
2026-03-02,77.01,77.58,76.26,76.32,6405095
2026-03-03,76.29,77.08,73.02,73.05,7290841
2026-03-04,72.1,73.7,72.1,72.22,4297770
2026-03-05,73.33,73.64,72.16,72.3,4383649
2026-03-06,72.15,72.77,72.03,72.73,3653135
2026-03-09,71.21,71.36,69.28,71.02,6503691
2026-03-10,71.77,72.58,71.52,72.5,4742887
2026-03-11,72.5,72.93,72.16,72.6,3425427
2026-03-12,72.5,73.1,71.9,72.19,3027415
2026-03-13,71.78,72.46,71.4,71.59,2633905
2026-03-16,71.52,73.2,70.62,73.19,4438717
2026-03-17,73.29,73.31,72.08,72.12,3253127
2026-03-18,72.2,72.6,71.3,72.39,3242708
2026-03-19,71.51,71.63,70.57,70.82,2862906
2026-03-20,71.2,71.37,69.45,69.45,3625536
2026-03-23,68.36,68.88,65.9,66.32,6273096
2026-03-24,67.21,67.88,66.35,67.79,3189949
2026-03-25,68.0,68.97,68.0,68.66,3691590
2026-03-26,68.7,68.79,67.52,67.88,3162028
2026-03-27,66.91,68.38,66.8,67.78,3571697
2026-03-30,66.6,67.0,65.07,66.77,4818144
