date,open,high,low,close,volume
2025-11-20,6.18,6.23,6.12,6.15,12767754
2025-11-21,6.13,6.16,5.86,5.88,25654715
2025-11-24,5.97,6.06,5.9,6.02,15999600
2025-11-25,6.0,6.08,6.0,6.01,11676282
2025-11-26,6.01,6.07,5.96,5.97,13013461
2025-11-27,5.92,5.97,5.91,5.94,11556018
2025-11-28,5.93,6.15,5.88,6.09,23824623
2025-12-01,6.07,6.08,5.99,6.06,17889026
2025-12-02,6.09,6.28,6.09,6.16,20502844
2025-12-03,6.15,6.32,6.14,6.28,29205378
2025-12-04,6.26,6.53,6.18,6.46,34248184
2025-12-05,6.47,6.63,6.45,6.59,29540456
2025-12-08,6.56,6.56,6.4,6.46,23519205
2025-12-09,6.42,6.42,6.28,6.32,22332591
2025-12-10,6.32,6.4,6.28,6.32,12995552
2025-12-11,6.37,6.44,6.23,6.34,20309026
2025-12-12,6.28,6.36,6.27,6.33,12659624
2025-12-15,6.3,6.32,6.15,6.15,16829152
2025-12-16,6.14,6.25,6.13,6.16,12180466
2025-12-17,6.15,6.2,6.09,6.17,12254974
2025-12-18,6.16,6.32,6.13,6.21,13440518
2025-12-19,6.21,6.3,6.21,6.27,10432853
2025-12-22,6.35,6.35,6.24,6.25,9507945
2025-12-23,6.25,6.27,6.16,6.18,9507369
2025-12-24,6.18,6.21,6.15,6.2,8037681
2025-12-25,6.35,6.5,6.35,6.5,38191767
2025-12-26,6.57,6.57,6.32,6.37,29330341
2025-12-29,6.33,6.41,6.27,6.32,15178706
2025-12-30,6.28,6.29,6.23,6.25,12999903
2025-12-31,6.25,6.27,6.22,6.26,10203205
2026-01-05,6.26,6.29,6.2,6.27,16089169
2026-01-06,6.28,6.4,6.26,6.34,16397389
2026-01-07,6.34,6.45,6.3,6.37,21693119
2026-01-08,6.38,6.43,6.34,6.38,17293120
2026-01-09,6.39,6.52,6.35,6.47,27822767
2026-01-12,6.46,6.48,6.37,6.46,27699071
2026-01-13,6.45,6.59,6.42,6.46,30143710
2026-01-14,6.46,6.58,6.41,6.47,33957437
2026-01-15,6.45,6.8,6.44,6.53,34851974
2026-01-16,6.54,6.76,6.51,6.67,39562394
2026-01-19,6.63,6.65,6.53,6.58,24313429
2026-01-20,6.55,6.73,6.5,6.67,32565990
2026-01-21,6.63,6.65,6.55,6.58,19644847
2026-01-22,6.56,6.58,6.53,6.55,16388039
2026-01-23,6.55,6.61,6.5,6.57,20648816
2026-01-26,6.56,6.56,6.38,6.41,23437376
2026-01-27,6.44,6.46,6.27,6.44,15978575
2026-01-28,6.41,6.6,6.37,6.52,29076651
2026-01-29,6.49,6.51,6.37,6.41,16179817
2026-01-30,6.39,6.46,6.34,6.36,14885142
2026-02-02,6.35,6.58,6.33,6.38,20964709
2026-02-03,6.37,6.44,6.34,6.37,14529300
2026-02-04,6.34,6.38,6.31,6.35,10356300
2026-02-05,6.32,6.36,6.24,6.25,12434614
2026-02-06,6.23,6.28,6.21,6.24,9169837
2026-02-09,6.28,6.32,6.23,6.3,8815920
2026-02-10,6.28,6.35,6.25,6.31,11284924
2026-02-11,6.31,6.32,6.24,6.25,7947596
2026-02-12,6.24,6.27,6.18,6.2,12277203
2026-02-13,6.2,6.23,6.16,6.16,8507192
2026-02-24,6.22,6.25,6.18,6.25,8360137
2026-02-25,6.25,6.32,6.23,6.3,10385140
2026-02-26,6.3,6.3,6.22,6.24,8809594
2026-02-27,6.24,6.34,6.21,6.31,13255610
2026-03-02,6.25,6.25,6.07,6.11,24130231
2026-03-03,6.13,6.14,5.97,6.01,17621432
2026-03-04,5.93,5.99,5.91,5.92,10147730
2026-03-05,5.98,6.05,5.96,6.01,8583558
2026-03-06,5.98,6.12,5.96,6.12,9448428
2026-03-09,6.1,6.1,5.99,6.05,9418799
2026-03-10,6.07,6.12,6.05,6.1,6594263
2026-03-11,6.09,6.11,6.02,6.04,9826770
2026-03-12,5.99,6.08,5.99,6.03,7729164
2026-03-13,6.03,6.04,5.95,5.97,11836499
2026-03-16,5.96,5.98,5.9,5.96,9179686
2026-03-17,5.96,5.99,5.89,5.9,8224304
2026-03-18,5.9,5.93,5.81,5.87,8550205
2026-03-19,5.81,5.86,5.62,5.65,14816553
2026-03-20,5.65,5.68,5.38,5.43,21855687
2026-03-23,5.37,5.5,5.22,5.25,22906396
2026-03-24,5.33,5.4,5.26,5.4,13751571
2026-03-25,5.39,5.52,5.39,5.51,12687618
2026-03-26,5.51,5.58,5.43,5.44,11503942
2026-03-27,5.39,5.49,5.36,5.48,8359940
2026-03-30,5.42,5.48,5.39,5.46,7828378
2026-03-31,5.45,5.55,5.41,5.41,8933136
2026-04-01,5.46,5.51,5.45,5.5,7795872
2026-04-02,5.49,5.49,5.32,5.34,9631942
2026-04-03,5.34,5.87,5.32,5.87,36759330
2026-04-07,5.86,6.11,5.74,6.0,47503049
2026-04-08,5.99,6.06,5.95,6.04,32040593
2026-04-09,6.0,6.02,5.91,5.93,17841224
2026-04-10,5.93,6.22,5.91,6.18,39527480
2026-04-13,6.13,6.2,6.07,6.14,18871954
2026-04-14,6.19,6.24,6.11,6.13,16991330
2026-04-15,6.15,6.17,6.05,6.06,14808505
2026-04-16,6.06,6.17,6.04,6.13,12511704
2026-04-17,6.13,6.3,6.11,6.23,23524804
2026-04-20,6.24,6.24,6.07,6.12,21859805
2026-04-21,6.08,6.17,6.01,6.15,15539129
2026-04-22,6.09,6.35,6.09,6.25,22897505
2026-04-23,6.17,6.24,6.04,6.11,21815128
2026-04-24,6.05,6.15,6.04,6.04,12959078
2026-04-27,6.05,6.27,6.04,6.12,17276219
2026-04-28,6.12,6.12,6.05,6.09,12066085
2026-04-29,6.09,6.19,6.0,6.01,20006670
2026-04-30,6.01,6.05,5.85,5.94,32186505
2026-05-06,5.93,6.31,5.93,6.12,38433387
2026-05-07,6.1,6.15,6.05,6.08,18117250
2026-05-08,6.06,6.18,6.02,6.11,21613759
2026-05-11,6.11,6.13,6.0,6.06,21528944
2026-05-12,6.02,6.1,5.94,6.01,21214257
2026-05-13,6.01,6.12,5.98,6.02,16557955
2026-05-14,6.02,6.17,5.96,5.96,33247799
2026-05-15,5.98,6.09,5.75,5.91,31609079
2026-05-18,5.91,5.96,5.82,5.87,16225462
2026-05-19,5.87,5.92,5.84,5.88,11781950
2026-05-20,5.85,5.93,5.74,5.89,17536022
2026-05-21,5.85,5.89,5.5,5.53,33652754
2026-05-22,5.55,5.72,5.55,5.66,15069495
2026-05-25,5.61,5.73,5.54,5.61,14831937
2026-05-26,5.56,5.58,5.44,5.53,13901963
2026-05-27,5.59,5.65,5.4,5.43,14662303
2026-05-28,5.41,5.45,5.26,5.39,15779916
2026-05-29,5.42,5.5,5.28,5.34,18339581
2026-06-01,5.34,5.38,5.2,5.36,10682630
2026-06-02,5.36,5.42,5.27,5.34,9381812
2026-06-03,5.34,5.35,5.24,5.28,10590823
2026-06-04,5.29,5.49,5.17,5.21,19069098
2026-06-05,5.22,5.35,5.22,5.25,15868257
2026-06-08,5.17,5.25,4.98,5.01,19190910
2026-06-09,5.04,5.1,4.94,4.99,14738189
2026-06-10,4.95,4.99,4.78,4.93,20796436
2026-06-11,4.9,5.05,4.89,4.98,14637817
2026-06-12,5.0,5.04,4.93,5.0,17232713
2026-06-15,5.03,5.08,4.98,5.01,10884502
2026-06-16,5.07,5.07,4.95,5.0,12053392
2026-06-17,5.0,5.02,4.89,4.92,12444803
2026-06-18,4.92,5.21,4.84,5.14,27003933
2026-06-22,5.12,5.15,4.84,5.0,22178663
2026-06-23,4.91,5.1,4.91,4.97,15102662
2026-06-24,4.97,4.97,4.76,4.86,19206615
2026-06-25,4.88,4.93,4.72,4.84,13094132
2026-06-26,4.91,4.91,4.61,4.62,15803750
