date,open,high,low,close,volume
2025-11-21,14.96,15.15,14.6,14.96,7400460
2025-11-24,14.97,15.3,14.79,15.0,5538271
2025-11-25,15.01,15.29,14.92,15.05,4962844
2025-11-26,15.04,15.16,14.82,14.88,5814280
2025-11-27,14.95,15.18,14.91,15.0,3492240
2025-11-28,15.0,15.09,14.85,15.0,2711080
2025-12-01,15.0,15.42,14.97,15.27,7193393
2025-12-02,15.27,15.36,14.95,15.32,4493256
2025-12-03,15.24,15.55,15.21,15.37,7908672
2025-12-04,15.28,15.37,15.01,15.06,5082742
2025-12-05,15.0,15.35,14.96,15.15,4950417
2025-12-08,15.09,15.13,14.56,14.73,9574120
2025-12-09,14.67,14.91,14.62,14.8,4185573
2025-12-10,14.8,15.03,14.69,14.78,4008200
2025-12-11,14.79,14.93,14.52,14.77,5956551
2025-12-12,14.79,14.97,14.69,14.7,4031700
2025-12-15,14.6,14.91,14.56,14.77,3673092
2025-12-16,14.72,14.76,14.35,14.46,4513844
2025-12-17,14.35,14.58,14.3,14.54,2731060
2025-12-18,14.51,14.82,14.4,14.75,3338672
2025-12-19,14.75,15.02,14.7,15.02,4203755
2025-12-22,15.0,15.46,14.98,15.36,8215177
2025-12-23,15.28,16.24,15.25,15.9,17471358
2025-12-24,15.9,16.15,15.73,16.05,8496404
2025-12-25,16.0,16.13,15.72,15.77,7167553
2025-12-26,15.75,16.04,15.5,15.63,9128141
2025-12-29,15.58,15.95,15.4,15.8,6572920
2025-12-30,15.9,15.9,15.45,15.5,3947548
2025-12-31,15.49,15.75,15.25,15.69,5382818
2026-01-05,15.68,15.8,15.54,15.72,5519532
2026-01-06,15.73,15.95,15.6,15.66,7284730
2026-01-07,15.62,15.72,15.4,15.44,4510900
2026-01-08,15.45,15.72,15.39,15.64,4249812
2026-01-09,15.7,15.78,15.52,15.68,4018504
2026-01-12,15.52,15.84,15.52,15.75,6004978
2026-01-13,15.76,16.43,15.73,15.84,8268040
2026-01-14,16.17,16.19,15.44,15.61,7935000
2026-01-15,15.65,15.89,15.6,15.73,3540288
2026-01-16,15.86,15.86,15.58,15.61,3054316
2026-01-19,15.73,16.7,15.67,16.51,13509783
2026-01-20,16.51,16.6,16.05,16.32,7577133
2026-01-21,16.32,16.66,16.15,16.63,7441151
2026-01-22,16.58,16.61,16.4,16.51,5109500
2026-01-23,16.35,16.64,16.15,16.41,7061311
2026-01-26,16.38,16.43,16.04,16.2,5184183
2026-01-27,16.2,16.35,15.82,15.95,3684827
2026-01-28,15.98,16.01,15.71,15.86,3373726
2026-01-29,15.85,15.93,15.48,15.71,6862464
2026-01-30,15.75,15.98,15.36,15.98,5554128
2026-02-02,15.79,15.79,15.33,15.37,7541730
2026-02-03,15.44,15.56,15.1,15.47,4905143
2026-02-04,15.4,15.59,15.26,15.48,4175494
2026-02-05,15.52,15.65,15.36,15.48,3469426
2026-02-06,15.38,16.06,15.3,15.81,6904206
2026-02-09,15.9,16.13,15.74,16.06,3812777
2026-02-10,16.06,16.29,15.96,16.21,6853325
2026-02-11,16.14,16.59,16.14,16.41,7484463
2026-02-12,16.41,16.55,16.25,16.47,4873505
2026-02-13,16.47,16.66,16.36,16.36,4400210
2026-02-24,16.41,16.53,16.3,16.38,4219685
2026-02-25,16.38,16.5,16.27,16.3,3416866
2026-02-26,16.35,16.63,16.28,16.5,4294800
2026-02-27,16.5,16.5,16.09,16.13,4432155
2026-03-02,15.94,16.23,15.91,16.02,7952329
2026-03-03,16.1,17.04,16.03,16.55,13639387
2026-03-04,16.42,16.64,16.1,16.54,9185752
2026-03-05,16.67,17.26,16.54,16.92,12499159
2026-03-06,16.79,17.26,16.7,17.17,8677178
2026-03-09,16.9,17.0,16.17,16.3,10351260
2026-03-10,16.44,16.99,16.4,16.85,9430012
2026-03-11,17.11,17.16,16.81,16.85,5911624
2026-03-12,16.76,16.82,16.44,16.71,6102275
2026-03-13,16.62,16.72,16.35,16.41,4677600
2026-03-16,16.41,16.43,15.96,16.13,6425502
2026-03-17,16.14,16.65,16.02,16.14,8006560
2026-03-18,16.12,16.41,16.1,16.39,3518300
2026-03-19,16.19,16.39,15.97,16.09,5124560
2026-03-20,16.18,16.35,15.56,15.58,4967885
2026-03-23,15.18,15.55,14.54,14.62,10271037
2026-03-24,15.0,15.1,14.48,14.88,5555740
2026-03-25,14.87,15.14,14.74,15.11,3120501
2026-03-26,14.99,15.24,14.83,14.93,2991273
2026-03-27,14.89,14.89,14.66,14.82,3804036
2026-03-30,14.58,14.71,13.95,14.1,13729150
2026-03-31,14.17,14.32,13.92,14.06,7253454
2026-04-01,14.27,14.69,14.21,14.49,8645874
2026-04-02,14.35,14.66,14.24,14.36,3482288
2026-04-03,14.44,14.44,13.92,14.0,3846596
2026-04-07,14.01,14.12,13.76,14.06,4110600
2026-04-08,14.3,14.58,14.15,14.58,5220377
2026-04-09,14.49,14.76,14.37,14.75,3143060
2026-04-10,14.75,14.96,14.64,14.75,4271020
2026-04-13,14.7,14.75,14.52,14.56,3870241
2026-04-14,14.63,15.24,14.62,15.15,5967809
2026-04-15,15.16,15.3,14.8,14.92,5033540
2026-04-16,14.82,15.23,14.76,15.16,3548343
2026-04-17,15.33,15.81,14.9,14.98,5408209
2026-04-20,14.9,14.98,14.6,14.95,5240504
2026-04-21,14.83,15.3,14.67,15.26,5183830
2026-04-22,15.11,15.29,15.04,15.1,2826929
2026-04-23,15.1,15.49,15.06,15.27,6294090
2026-04-24,15.12,15.13,14.7,14.83,5922954
2026-04-27,14.82,14.87,14.6,14.68,3995954
2026-04-28,14.74,14.74,14.31,14.38,3323822
2026-04-29,14.74,14.88,14.41,14.51,8466380
2026-04-30,14.55,14.57,13.98,13.98,12080217
2026-05-06,14.1,14.29,13.93,14.22,10286220
2026-05-07,14.23,15.0,14.18,14.78,11315771
2026-05-08,14.78,14.97,14.67,14.88,6018396
2026-05-11,14.94,15.03,14.69,14.75,7249945
2026-05-12,14.76,14.78,14.29,14.42,5527880
2026-05-13,14.47,14.5,14.32,14.34,4599971
2026-05-14,14.33,14.36,13.98,14.03,4406770
2026-05-15,14.0,14.27,13.86,13.92,5778720
2026-05-18,13.85,13.98,13.12,13.32,9038710
2026-05-19,13.32,13.44,13.0,13.17,6501092
2026-05-20,13.15,13.19,12.92,13.09,3832300
2026-05-21,13.11,13.73,13.08,13.16,7487460
2026-05-22,13.28,13.41,13.08,13.32,3572231
2026-05-25,13.32,13.38,13.03,13.12,3963780
2026-05-26,13.12,13.12,12.87,13.08,3381044
2026-05-27,13.08,13.31,12.78,12.99,7252980
2026-05-28,12.96,13.24,12.82,13.03,4355492
2026-05-29,13.03,13.21,12.92,12.99,4018798
2026-06-01,12.92,13.57,12.89,13.5,8020571
2026-06-02,13.39,13.45,13.08,13.17,5904309
2026-06-03,13.15,13.15,12.82,12.99,4485920
2026-06-04,12.98,12.98,12.67,12.75,3576973
2026-06-05,12.75,13.05,12.74,12.83,3696048
2026-06-08,12.54,12.73,12.36,12.46,4881315
2026-06-09,12.6,12.6,12.23,12.32,3776466
2026-06-10,12.3,12.3,12.02,12.23,4127776
2026-06-11,12.04,12.15,11.9,12.13,3150897
2026-06-12,12.15,12.51,12.09,12.38,4686810
2026-06-15,12.52,12.61,12.41,12.54,3918712
2026-06-16,12.57,12.57,12.36,12.42,2665800
2026-06-17,12.36,12.52,12.14,12.2,3503234
2026-06-18,12.11,12.21,12.01,12.09,2603572
2026-06-22,12.09,12.1,11.67,12.05,6470132
2026-06-23,11.98,12.41,11.93,12.17,5379760
2026-06-24,12.16,12.17,11.61,11.93,5828600
2026-06-25,11.88,11.96,11.59,11.68,4612020
2026-06-26,11.6,11.68,11.26,11.27,4323040
