date,open,high,low,close,volume
2025-11-21,27.25,27.5,25.84,25.95,1821600
2025-11-24,26.03,26.83,26.03,26.58,1548400
2025-11-25,26.8,27.25,26.66,26.84,928300
2025-11-26,26.98,27.3,26.51,26.51,1082300
2025-11-27,26.52,27.04,26.47,26.97,985600
2025-11-28,26.97,27.49,26.75,27.45,1211100
2025-12-01,27.46,30.88,27.44,29.9,8270550
2025-12-02,30.11,31.99,29.65,30.75,10133901
2025-12-03,30.75,31.92,30.35,30.52,6091800
2025-12-04,30.59,30.7,29.6,29.77,4149946
2025-12-05,29.76,29.86,29.19,29.49,2953900
2025-12-08,29.51,30.17,29.22,29.91,2889823
2025-12-09,29.76,30.08,29.5,29.62,2015100
2025-12-10,29.5,29.65,29.01,29.08,1661400
2025-12-11,29.14,29.35,28.6,28.63,1994400
2025-12-12,28.93,29.13,28.4,28.51,1974611
2025-12-15,28.31,28.78,28.0,28.45,1954696
2025-12-16,28.7,29.5,27.96,28.38,2239500
2025-12-17,28.42,29.22,28.01,28.8,2607200
2025-12-18,28.5,29.15,28.23,28.78,1883038
2025-12-19,28.85,30.49,28.85,30.36,4974098
2025-12-22,30.39,30.6,29.66,29.78,3642304
2025-12-23,29.62,29.86,29.3,29.69,2313800
2025-12-24,29.8,30.19,29.51,30.01,3038916
2025-12-25,29.73,30.5,29.71,30.34,2573500
2025-12-26,30.18,30.27,29.55,29.82,2163300
2025-12-29,30.1,30.1,29.62,30.0,1735800
2025-12-30,29.8,29.8,29.28,29.4,1824800
2025-12-31,29.31,29.85,29.18,29.43,1896100
2026-01-05,29.5,30.07,29.1,30.03,2898118
2026-01-06,29.97,31.14,29.9,30.8,5383218
2026-01-07,30.51,30.7,30.0,30.43,3225228
2026-01-08,30.39,30.66,30.08,30.6,2793300
2026-01-09,30.39,30.55,30.02,30.5,2973218
2026-01-12,30.45,31.35,30.21,31.35,4104100
2026-01-13,31.49,32.16,30.3,30.45,4258667
2026-01-14,30.7,30.91,29.8,30.42,3748286
2026-01-15,30.01,30.55,30.0,30.19,1871008
2026-01-16,30.4,33.48,30.33,32.55,8799911
2026-01-19,32.33,32.54,31.47,31.79,5618362
2026-01-20,31.85,33.34,31.6,32.31,7464014
2026-01-21,31.7,32.26,31.4,32.2,5239686
2026-01-22,32.31,34.5,32.11,33.62,8972768
2026-01-23,33.02,35.0,32.36,34.46,10149201
2026-01-26,34.0,35.15,33.21,33.5,8341698
2026-01-27,33.28,33.28,31.21,32.33,5830881
2026-01-28,32.27,32.3,31.07,31.26,4599246
2026-01-29,31.16,31.48,30.34,30.59,3601929
2026-01-30,30.41,30.89,29.88,30.67,2830993
2026-02-02,30.58,30.82,29.81,29.9,2305200
2026-02-03,30.12,30.52,29.9,30.52,1949269
2026-02-04,30.53,30.88,30.05,30.5,1848100
2026-02-05,30.5,30.68,30.08,30.42,1608800
2026-02-06,30.18,30.63,29.92,30.17,1832731
2026-02-09,30.4,30.95,30.38,30.73,1813978
2026-02-10,30.73,30.96,30.6,30.77,1380247
2026-02-11,30.65,31.1,30.62,30.7,1313911
2026-02-12,30.74,32.32,30.55,31.95,4044832
2026-02-13,31.9,31.94,31.3,31.42,2184889
2026-02-24,31.61,32.56,31.31,32.44,3929475
2026-02-25,32.39,32.59,32.21,32.5,2451800
2026-02-26,32.6,32.76,32.08,32.7,2283030
2026-02-27,32.55,33.2,32.41,32.78,2739409
2026-03-02,32.0,32.9,31.6,32.12,3169551
2026-03-03,32.68,32.95,31.3,31.32,4068672
2026-03-04,30.79,32.25,30.68,32.1,2836602
2026-03-05,32.32,34.28,32.32,32.82,6401767
2026-03-06,32.8,34.65,32.64,33.9,6275660
2026-03-09,33.25,33.81,32.89,33.7,3357086
2026-03-10,33.75,34.5,33.4,34.28,3871457
2026-03-11,34.29,36.36,34.11,35.5,8334255
2026-03-12,35.21,38.35,34.9,37.1,11153809
2026-03-13,36.69,36.72,34.7,35.28,7158286
2026-03-16,35.1,35.19,33.28,33.53,5590866
2026-03-17,33.82,34.0,32.29,32.38,3594743
2026-03-18,32.58,34.35,32.58,33.55,4341117
2026-03-19,33.29,34.97,33.03,33.76,3947272
2026-03-20,34.44,34.87,31.6,31.73,3540849
2026-03-23,31.0,31.44,29.0,29.36,3466759
2026-03-24,29.9,30.48,29.0,30.48,2481041
2026-03-25,30.58,30.98,30.1,30.76,2408610
2026-03-26,30.72,30.72,29.18,29.4,2706496
2026-03-27,29.0,30.88,28.99,30.17,2384032
2026-03-30,29.9,30.15,29.38,29.78,1475910
2026-03-31,29.75,30.26,29.38,29.48,1646800
2026-04-01,30.05,30.5,29.8,30.42,1783977
2026-04-02,30.53,30.59,29.25,29.59,1436141
2026-04-03,29.5,30.17,28.4,28.44,1710000
2026-04-07,28.44,29.65,28.44,29.17,1601100
2026-04-08,30.5,30.63,29.66,30.55,1479164
2026-04-09,30.43,31.63,30.01,31.25,3212975
2026-04-10,31.8,34.34,31.7,33.0,6021563
2026-04-13,33.59,33.9,32.43,32.55,4073857
2026-04-14,33.28,34.8,32.76,33.72,4674890
2026-04-15,33.6,34.87,33.13,33.7,3923987
2026-04-16,34.78,36.33,34.33,34.82,6921846
2026-04-17,34.55,34.98,33.65,34.34,4386550
2026-04-20,34.78,36.64,34.16,35.8,4415500
2026-04-21,35.68,36.85,35.22,35.94,3225038
2026-04-22,35.86,36.8,35.56,35.74,2912702
2026-04-23,35.52,36.58,34.6,34.77,3489100
2026-04-24,34.73,37.1,31.34,36.36,6310966
2026-04-27,35.92,36.16,34.56,35.8,3940655
2026-04-28,35.5,35.69,34.68,34.87,2344502
2026-04-29,34.87,35.95,34.3,34.54,2695317
2026-04-30,34.4,36.39,34.28,35.78,4232100
2026-05-06,35.95,36.5,35.56,36.13,3466800
2026-05-07,35.98,36.88,35.28,36.4,3926381
2026-05-08,36.3,39.18,35.88,38.14,7545993
2026-05-11,38.5,40.12,37.87,38.97,7138368
2026-05-12,38.84,38.84,37.7,38.0,3509065
2026-05-13,38.0,38.52,37.42,38.03,3232155
2026-05-14,38.46,38.6,36.99,37.7,3768600
2026-05-15,37.9,38.79,36.87,37.97,3594300
2026-05-18,37.91,38.31,37.21,37.6,2344100
2026-05-19,37.49,38.6,37.21,38.05,3175500
2026-05-20,38.0,38.27,37.02,37.74,2370455
2026-05-21,37.67,39.52,36.66,36.68,3667895
