date,open,high,low,close,volume
2025-11-21,28.03,28.49,26.8,27.3,2493806
2025-11-24,27.46,27.89,27.03,27.32,1433702
2025-11-25,27.59,28.28,27.47,27.71,1740603
2025-11-26,27.66,27.86,27.4,27.56,1263636
2025-11-27,27.49,27.79,27.06,27.11,1438352
2025-11-28,27.25,27.26,26.7,27.1,1261073
2025-12-01,27.29,28.44,26.94,28.18,2528881
2025-12-02,28.33,28.33,27.62,27.72,1084540
2025-12-03,27.79,28.2,27.5,27.58,1460722
2025-12-04,28.88,29.95,27.76,27.8,4579497
2025-12-05,27.15,28.36,27.15,27.94,2963276
2025-12-08,27.94,28.3,27.74,28.21,2126752
2025-12-09,28.19,28.19,27.2,27.27,2047690
2025-12-10,27.0,27.38,26.8,27.09,1381531
2025-12-11,27.38,29.28,26.83,28.4,5170351
2025-12-12,28.3,29.09,27.6,28.17,3738046
2025-12-15,27.99,28.03,27.28,27.5,2084297
2025-12-16,28.19,29.6,28.19,28.64,5257414
2025-12-17,28.92,29.58,28.13,28.59,4117605
2025-12-18,28.0,29.21,28.0,28.62,2738786
2025-12-19,28.9,29.45,28.5,28.75,2814488
2025-12-22,29.12,29.97,28.8,29.59,4063922
2025-12-23,29.31,29.31,28.6,28.7,2931312
2025-12-24,28.48,28.9,28.32,28.57,1738884
2025-12-25,28.76,29.88,28.38,29.38,3594344
2025-12-26,29.1,29.46,28.57,28.86,2922440
2025-12-29,29.01,31.09,28.52,30.4,6856289
2025-12-30,30.0,36.0,29.74,33.32,12525245
2025-12-31,32.7,32.86,31.31,31.73,7965021
2026-01-05,31.42,31.42,30.53,31.2,4756756
2026-01-06,30.9,31.76,30.88,31.21,4531445
2026-01-07,31.34,31.57,30.47,30.53,3928422
2026-01-08,30.3,30.77,30.28,30.51,2777412
2026-01-09,30.3,31.34,30.11,30.7,3440103
2026-01-12,30.6,32.04,30.46,31.86,5087319
2026-01-13,31.83,32.4,30.45,30.67,4465353
2026-01-14,30.35,31.5,30.18,30.83,4114601
2026-01-15,30.84,31.03,30.26,30.41,2137057
2026-01-16,30.42,32.4,30.34,31.31,5456171
2026-01-19,31.77,31.77,30.88,31.1,3276312
2026-01-20,31.11,31.3,30.15,30.58,2661677
2026-01-21,30.3,30.8,30.12,30.3,1854435
2026-01-22,30.45,30.57,29.8,29.97,2322250
2026-01-23,30.09,30.49,30.0,30.45,2503965
2026-01-26,30.5,30.62,28.81,29.03,2704467
2026-01-27,29.18,29.18,27.83,28.58,2076345
2026-01-28,28.61,28.73,28.2,28.28,1537929
2026-01-29,28.5,28.73,28.01,28.04,1625044
2026-01-30,28.04,28.6,27.72,28.1,1531102
2026-02-02,28.1,30.3,27.41,28.86,3907730
2026-02-03,28.79,29.15,28.35,28.99,2514174
2026-02-04,28.71,28.93,28.44,28.63,1624625
2026-02-05,28.44,28.63,27.71,27.73,1468574
2026-02-06,27.57,28.45,27.57,27.95,1570834
2026-02-09,28.12,28.29,27.92,28.12,1337643
2026-02-10,29.37,30.93,28.66,30.22,7190285
2026-02-11,29.77,30.66,29.35,30.48,4994274
2026-02-12,30.09,31.73,29.71,29.8,4756527
2026-02-13,29.88,31.7,29.88,31.38,5791107
2026-02-24,33.0,33.0,30.01,30.09,4653503
2026-02-25,29.97,30.07,29.05,29.3,3563667
2026-02-26,29.14,29.3,28.55,29.07,2531673
2026-02-27,28.93,29.08,28.55,28.8,1539834
2026-03-02,28.3,28.49,27.07,27.09,3038857
2026-03-03,27.18,27.5,25.72,25.72,2609652
2026-03-04,25.6,26.33,25.3,25.99,1967269
2026-03-05,26.25,26.5,25.8,26.0,2005357
