date,open,high,low,close,volume
2025-11-21,24.61,25.28,23.66,23.72,28966631
2025-11-24,23.99,24.1,23.35,23.72,16899216
2025-11-25,23.9,26.54,23.73,25.69,42821930
2025-11-26,25.5,26.54,25.04,25.63,30875530
2025-11-27,25.64,26.21,25.37,25.71,22038153
2025-11-28,25.51,27.17,25.2,26.74,35086987
2025-12-01,26.5,26.63,25.6,25.83,26822401
2025-12-02,25.66,26.15,25.32,25.42,17413034
2025-12-03,25.42,25.97,24.63,24.8,18454399
2025-12-04,24.8,26.51,24.4,26.1,30173360
2025-12-05,26.01,26.38,25.7,26.12,22073688
2025-12-08,26.38,26.49,25.69,25.93,18350071
2025-12-09,25.88,26.1,25.45,25.49,15013913
2025-12-10,25.49,27.48,25.13,26.91,35032374
2025-12-11,26.91,27.37,26.15,26.23,24568952
2025-12-12,26.27,26.66,25.24,25.53,25009617
2025-12-15,25.92,27.15,25.27,26.42,28973256
2025-12-16,26.6,26.6,24.82,25.16,24582351
2025-12-17,25.25,26.18,25.2,25.73,22996101
2025-12-18,26.3,27.99,26.3,26.8,47973701
2025-12-19,26.81,28.8,26.81,28.37,49246995
2025-12-22,28.02,28.57,27.48,28.29,40364328
2025-12-23,28.0,29.68,27.18,29.35,50122102
2025-12-24,28.71,29.56,28.64,28.9,39905485
2025-12-25,28.51,29.89,28.11,28.88,41856250
2025-12-26,28.86,30.88,28.21,30.82,57910773
2025-12-29,30.22,30.27,29.3,29.83,41586204
2025-12-30,29.22,29.55,28.74,28.78,30992906
2025-12-31,28.78,29.28,27.78,27.8,27910795
2026-01-05,27.91,28.56,27.86,28.53,22753308
2026-01-06,28.55,28.84,27.96,28.23,27043612
2026-01-07,28.22,28.64,27.82,28.02,24768108
2026-01-08,27.95,28.81,27.85,28.33,25290644
2026-01-09,28.3,28.87,27.82,28.26,25367689
2026-01-12,28.33,29.42,27.41,29.39,43603543
2026-01-13,29.44,29.65,27.66,27.87,36872040
2026-01-14,27.77,28.26,26.66,27.09,31236535
2026-01-15,26.95,27.79,26.76,27.59,15794883
2026-01-16,27.6,28.2,27.13,27.92,20484455
2026-01-19,27.77,28.53,27.46,27.97,17348367
2026-01-20,27.79,27.97,26.92,27.19,15593778
2026-01-21,26.63,27.77,26.3,27.68,16932215
2026-01-22,27.51,27.55,26.27,26.56,30269017
2026-01-23,26.6,27.68,26.4,27.59,29437626
2026-01-26,27.52,27.57,26.08,26.27,23964612
2026-01-27,26.14,26.22,25.1,25.65,18571884
2026-01-28,25.56,26.17,25.32,25.85,12920328
2026-01-29,25.6,25.87,24.87,24.93,15793855
2026-01-30,24.8,25.04,24.02,25.0,14698638
2026-02-02,24.73,25.0,23.91,23.91,11278004
2026-02-03,24.2,24.55,24.06,24.52,8090505
2026-02-04,24.56,25.09,24.35,24.9,10751923
2026-02-05,24.77,24.9,24.22,24.22,7407617
2026-02-06,24.03,25.27,23.96,25.05,13926218
2026-02-09,25.3,25.47,24.94,25.16,10958535
2026-02-10,25.19,25.35,24.94,25.09,8251111
2026-02-11,25.07,25.5,24.92,25.29,9321135
2026-02-12,25.11,25.47,24.96,24.98,8653855
2026-02-13,24.9,25.3,24.7,24.7,7115580
2026-02-24,24.94,25.58,24.94,25.53,10212470
2026-02-25,25.58,26.43,25.35,26.24,15511508
2026-02-26,26.24,26.47,26.0,26.3,10717294
2026-02-27,26.12,26.24,25.92,26.07,8386174
2026-03-02,25.61,26.16,25.37,25.55,11914353
2026-03-03,25.55,25.85,23.73,23.75,16977356
2026-03-04,23.51,24.14,23.18,23.26,10292805
2026-03-05,23.2,23.36,22.55,22.79,16962368
2026-03-06,22.65,23.15,22.56,23.05,8114933
2026-03-09,23.09,23.09,22.12,22.6,9651600
2026-03-10,23.0,23.24,22.78,22.96,6661097
2026-03-11,23.01,23.55,23.0,23.19,8953687
2026-03-12,23.43,24.12,23.14,23.57,12910003
2026-03-13,23.21,23.78,22.68,22.74,12628586
2026-03-16,22.58,23.19,22.52,22.9,6914418
2026-03-17,22.9,23.21,22.12,22.13,8278514
2026-03-18,22.16,22.33,21.69,22.05,7457296
2026-03-19,21.89,21.94,21.09,21.2,7884972
2026-03-20,21.37,21.6,20.7,20.74,7428606
2026-03-23,20.37,20.72,19.46,19.58,11801122
2026-03-24,20.0,20.22,19.38,20.09,7494609
2026-03-25,20.09,20.56,20.09,20.46,6789438
2026-03-26,20.41,21.09,20.22,20.56,9767120
2026-03-27,20.11,21.32,20.11,20.98,9839789
2026-03-30,20.7,21.32,20.7,21.18,6620214
2026-03-31,21.25,21.35,20.71,20.73,6204695
2026-04-01,21.1,21.2,20.75,20.93,6558949
2026-04-02,20.93,20.96,20.38,20.48,5939536
2026-04-03,20.69,20.75,19.88,19.9,4470125
2026-04-07,20.0,20.5,20.0,20.43,4506879
2026-04-08,20.94,21.45,20.68,21.45,8031405
2026-04-09,21.32,21.33,21.03,21.17,4980850
2026-04-10,21.2,21.7,21.2,21.5,7934365
2026-04-13,21.4,21.69,21.16,21.4,7408252
2026-04-14,21.52,22.01,21.48,22.01,9407566
2026-04-15,22.1,22.15,21.46,21.51,7588945
2026-04-16,21.51,21.73,21.49,21.65,5147733
2026-04-17,21.48,22.05,21.48,21.88,6683036
2026-04-20,21.81,22.32,21.81,22.06,6279093
2026-04-21,22.1,22.27,21.78,22.07,7047634
2026-04-22,22.0,22.25,21.82,22.15,7549982
2026-04-23,22.23,22.75,21.76,22.02,13687741
2026-04-24,21.89,22.17,21.6,21.95,8982490
2026-04-27,21.73,22.27,21.53,22.21,8267204
2026-04-28,22.19,22.19,21.41,21.57,7799108
2026-04-29,21.57,22.37,21.41,22.29,10246596
2026-04-30,22.22,22.5,21.99,22.1,6941501
2026-05-06,22.26,22.88,22.1,22.73,10149738
2026-05-07,22.71,23.32,22.5,23.23,13975400
2026-05-08,23.24,23.46,23.06,23.21,10127327
2026-05-11,23.4,23.46,23.02,23.21,10782324
2026-05-12,23.21,23.28,22.7,22.79,10102375
2026-05-13,22.79,23.16,22.77,22.99,7946874
2026-05-14,23.03,23.15,22.37,22.37,10616466
2026-05-15,22.47,24.08,22.47,23.51,27065507
2026-05-18,23.27,23.6,22.85,23.49,15649260
2026-05-19,23.21,24.06,23.16,23.91,19443865
