date,open,high,low,close,volume
2025-11-21,12.98,13.14,12.69,12.8,5901178
2025-11-24,12.99,12.99,12.58,12.73,4067487
2025-11-25,12.78,12.97,12.7,12.83,4486434
2025-11-26,12.87,12.92,12.51,12.63,4690492
2025-11-27,12.55,12.73,12.52,12.55,2996450
2025-11-28,12.56,12.67,12.38,12.61,3103893
2025-12-01,12.68,12.88,12.6,12.82,3364359
2025-12-02,12.86,12.88,12.65,12.68,2307420
2025-12-03,12.77,12.95,12.6,12.73,4305068
2025-12-04,12.64,12.72,11.9,11.9,7343646
2025-12-05,11.91,11.97,11.44,11.78,6189083
2025-12-08,11.86,11.95,11.74,11.77,3692751
2025-12-09,11.82,11.86,11.54,11.62,3226992
2025-12-10,11.59,11.62,11.4,11.57,2725128
2025-12-11,11.58,12.14,11.4,11.9,7309953
2025-12-12,12.01,12.28,11.87,11.93,6144485
2025-12-15,11.86,12.05,11.73,11.8,4354616
2025-12-16,11.72,12.04,11.71,11.82,3691562
2025-12-17,11.94,11.94,11.64,11.77,3294744
2025-12-18,11.78,11.87,11.69,11.71,3078028
2025-12-19,11.76,11.82,11.63,11.75,2640904
2025-12-22,11.76,11.82,11.66,11.82,3113672
2025-12-23,11.8,11.81,11.55,11.59,3038833
2025-12-24,11.55,11.68,11.53,11.59,2000512
2025-12-25,11.6,11.69,11.53,11.56,2201321
2025-12-26,11.57,11.61,11.41,11.41,3118313
2025-12-29,11.4,11.5,11.3,11.31,2602393
2025-12-30,11.3,11.3,11.19,11.2,4065905
2025-12-31,11.2,11.23,10.98,10.98,3000099
2026-01-05,11.13,11.24,11.07,11.15,3284484
2026-01-06,11.16,11.4,11.12,11.34,4355713
2026-01-07,11.37,11.56,11.27,11.53,4872911
2026-01-08,11.53,11.63,11.42,11.51,3754994
2026-01-09,11.51,11.69,11.45,11.57,4455106
2026-01-12,11.52,12.08,11.47,11.96,8018578
2026-01-13,12.03,12.57,11.88,12.06,10224576
2026-01-14,12.36,12.94,12.01,12.65,13913521
2026-01-15,12.49,12.78,12.12,12.17,9214891
2026-01-16,12.1,12.21,11.86,12.17,5719380
2026-01-19,12.5,12.68,12.21,12.36,7317785
2026-01-20,12.83,13.08,12.38,12.42,9484882
2026-01-21,12.73,12.98,12.54,12.92,11976695
2026-01-22,13.38,14.3,12.98,13.52,22247059
2026-01-23,13.2,13.26,12.66,12.85,18020242
2026-01-26,12.99,13.23,12.77,13.07,13209298
2026-01-27,13.0,13.0,12.18,12.34,11239132
2026-01-28,12.29,12.85,12.22,12.49,11998964
2026-01-29,12.37,13.25,12.2,12.95,15550208
2026-01-30,12.84,13.16,12.12,12.17,11892313
2026-02-02,11.75,11.86,11.22,11.22,8772280
2026-02-03,11.22,11.39,11.13,11.32,4997784
2026-02-04,11.37,11.86,11.33,11.43,6895921
2026-02-05,11.2,11.22,10.87,10.93,7659485
2026-02-06,10.8,11.22,10.71,11.0,4507468
2026-02-09,11.0,11.2,10.89,11.07,5639450
2026-02-10,11.07,11.79,10.96,11.42,11130468
2026-02-11,11.31,11.59,11.17,11.27,6190612
2026-02-12,11.59,12.03,11.29,11.73,11988872
2026-02-13,11.6,11.93,11.2,11.2,8146914
2026-02-24,11.33,11.7,11.22,11.4,5133094
2026-02-25,11.4,11.4,11.09,11.14,5175865
2026-02-26,11.14,11.28,11.08,11.13,3938802
2026-02-27,11.07,11.58,11.02,11.46,8245832
2026-03-02,11.96,13.5,11.71,13.49,28643741
2026-03-03,14.99,17.53,14.98,17.53,37908580
2026-03-04,17.53,17.53,13.35,15.0,34027840
2026-03-05,14.11,16.61,13.88,15.05,34004839
2026-03-06,14.0,14.83,13.8,14.01,22685808
2026-03-09,16.47,16.49,14.02,14.3,30626566
2026-03-10,12.51,13.45,12.5,13.04,21959198
2026-03-11,12.82,13.59,12.66,13.24,18303976
2026-03-12,13.5,14.19,13.11,13.18,20893987
