date,open,high,low,close,volume
2025-11-21,43.72,44.37,41.0,41.4,830078
2025-11-24,41.59,45.16,41.59,44.81,1354318
2025-11-25,46.0,46.97,45.2,45.84,1341791
2025-11-26,45.98,47.5,45.76,46.25,1111015
2025-11-27,46.1,48.5,45.63,47.86,1350459
2025-11-28,48.0,51.48,47.35,50.98,1911469
2025-12-01,50.5,52.2,50.06,50.6,1625899
2025-12-02,51.0,51.5,48.15,48.33,1442630
2025-12-03,48.0,48.7,46.52,46.91,1078578
2025-12-04,47.98,47.98,45.45,45.69,823267
2025-12-05,45.8,45.9,44.66,45.76,845392
2025-12-08,45.95,46.8,45.0,46.46,1031253
2025-12-09,45.65,48.5,45.58,48.04,1553240
2025-12-10,48.68,48.68,46.12,46.79,861024
2025-12-11,46.68,46.94,45.51,45.99,642083
2025-12-12,44.9,46.31,44.77,45.06,832625
2025-12-15,46.1,46.1,43.0,43.0,1123749
2025-12-16,43.3,43.81,42.15,43.32,788813
2025-12-17,42.95,44.41,42.65,44.39,954449
2025-12-18,44.99,44.99,43.15,43.59,520923
2025-12-19,43.44,43.76,42.63,42.8,664745
2025-12-22,42.9,42.9,42.0,42.48,660106
2025-12-23,42.06,42.96,41.64,41.9,691725
2025-12-24,41.41,42.31,41.41,42.04,522824
2025-12-25,42.11,42.87,41.57,42.02,483766
2025-12-26,42.28,42.55,41.0,41.5,546983
2025-12-29,41.61,43.36,41.61,42.91,1258587
2025-12-30,43.31,47.87,43.06,45.35,2782397
2025-12-31,44.8,47.6,44.8,46.66,2119479
2026-01-05,46.61,48.0,45.47,46.97,1524033
2026-01-06,46.26,48.85,46.26,47.67,1457776
2026-01-07,48.53,51.36,47.22,49.51,3119365
2026-01-08,49.61,49.61,47.23,47.53,1953152
2026-01-09,48.4,49.6,47.4,48.48,1936216
2026-01-12,49.45,52.4,47.81,52.07,2720097
2026-01-13,52.08,55.23,51.1,51.75,3934822
2026-01-14,53.5,54.28,51.28,52.0,2508250
2026-01-15,52.18,54.3,51.51,54.28,2016526
2026-01-16,55.37,56.58,52.48,56.08,2253779
2026-01-19,56.23,56.23,52.4,54.88,2952812
2026-01-20,55.95,55.95,53.04,54.3,1379021
2026-01-21,54.3,58.2,53.66,57.43,1992421
2026-01-22,58.0,58.57,55.97,56.34,1296939
2026-01-23,56.8,57.96,55.8,56.88,1507635
2026-01-26,56.95,58.8,55.07,55.54,2242494
2026-01-27,54.69,60.45,54.69,59.98,2527646
2026-01-28,60.58,61.4,58.89,59.42,1811298
2026-01-29,58.93,60.26,56.84,58.29,1620515
2026-01-30,58.54,58.54,56.09,56.21,1517849
2026-02-02,55.0,56.07,52.0,52.1,1463051
2026-02-03,53.4,54.0,51.37,52.89,1011413
2026-02-04,52.56,53.99,51.6,52.34,1094058
2026-02-05,52.28,52.28,50.6,51.59,759010
2026-02-06,50.0,54.06,50.0,53.23,1193549
2026-02-09,53.95,54.21,52.16,52.8,1271949
2026-02-10,51.0,53.73,51.0,51.98,617394
2026-02-11,53.02,53.02,49.6,50.75,2192412
2026-02-12,50.33,51.84,49.97,51.42,804244
2026-02-13,51.6,53.45,50.51,52.68,1158056
2026-02-24,52.66,54.39,52.6,54.18,1413968
2026-02-25,53.93,54.76,53.0,53.52,947125
2026-02-26,54.48,55.8,53.19,55.05,1110012
2026-02-27,55.32,57.8,53.34,57.52,2213890
2026-03-02,56.49,60.6,55.79,57.38,2373880
2026-03-03,57.52,57.6,52.64,53.07,1764373
2026-03-04,51.61,55.38,51.61,54.55,1290023
2026-03-05,55.35,56.3,54.37,55.92,1109745
2026-03-06,55.92,57.48,55.19,55.55,1556946
2026-03-09,55.8,55.8,52.05,53.7,1654860
2026-03-10,54.0,58.27,54.0,57.7,2371119
2026-03-11,58.25,58.25,56.01,57.78,1220010
2026-03-12,57.78,57.78,55.2,56.25,1444915
2026-03-13,55.1,57.39,55.1,56.1,1205027
2026-03-16,56.0,56.01,53.7,53.93,1265418
2026-03-17,53.8,53.93,51.93,52.35,1342799
2026-03-18,52.99,53.94,52.21,53.13,719193
2026-03-19,52.09,52.58,50.9,51.0,775108
2026-03-20,51.25,53.01,49.8,49.82,852657
2026-03-23,49.49,49.87,45.01,47.94,1312910
2026-03-24,48.55,50.2,47.07,48.0,1422535
2026-03-25,48.0,49.72,47.11,48.62,1309089
2026-03-26,48.5,49.7,46.82,47.4,928588
2026-03-27,47.3,49.49,46.24,48.47,930022
2026-03-30,47.89,49.29,47.55,49.01,957863
2026-03-31,49.5,49.98,47.16,47.16,1067504
2026-04-01,48.0,48.94,47.01,47.89,757604
2026-04-02,48.6,48.6,45.35,45.88,675302
2026-04-03,44.97,47.44,44.97,46.89,728691
2026-04-07,46.5,47.8,46.09,46.7,589215
2026-04-08,47.99,51.66,47.99,51.31,2018542
2026-04-09,50.69,50.69,47.3,47.6,2184257
2026-04-10,47.87,48.28,45.56,45.95,2310553
2026-04-13,45.95,46.42,43.99,44.29,2634097
2026-04-14,44.7,49.08,44.6,47.45,3153517
2026-04-15,53.12,53.12,48.47,48.67,2895767
2026-04-16,48.82,49.9,46.99,49.6,2372691
2026-04-17,49.4,55.0,48.62,54.28,4008696
2026-04-20,54.77,54.89,53.21,54.7,2411706
2026-04-21,57.6,57.6,50.13,53.39,4758499
2026-04-22,53.05,54.04,51.7,53.55,2055676
2026-04-23,53.97,54.88,52.37,54.77,2314133
2026-04-24,55.0,55.0,52.0,53.8,2095471
2026-04-27,53.81,55.0,51.8,51.8,2338016
2026-04-28,51.79,52.63,50.17,51.8,1981842
2026-04-29,51.99,52.8,50.97,51.97,1767260
2026-04-30,52.0,53.0,51.4,51.79,1011694
2026-05-06,51.79,54.4,51.79,53.21,3300340
2026-05-07,53.22,56.99,52.26,56.74,3915557
2026-05-08,56.53,58.17,56.01,57.25,2600980
2026-05-11,58.4,59.4,56.96,57.0,2919873
2026-05-12,56.82,60.21,56.51,58.31,3856632
2026-05-13,57.69,60.89,57.5,59.25,2553823
2026-05-14,59.5,60.3,57.61,57.7,2079801
2026-05-15,56.83,59.22,56.3,57.31,2019131
2026-05-18,57.31,57.87,56.03,57.43,2267653
2026-05-19,57.69,57.9,52.81,53.33,3108885
