date,open,high,low,close,volume
2025-11-21,9.74,9.93,9.3,9.3,8459650
2025-11-24,9.35,9.46,9.21,9.37,5671163
2025-11-25,9.4,9.55,9.31,9.51,5499517
2025-11-26,9.49,9.73,9.41,9.68,7521637
2025-11-27,9.59,9.67,9.36,9.39,5822851
2025-11-28,9.43,9.95,9.41,9.73,11941357
2025-12-01,9.65,9.9,9.61,9.83,9315726
2025-12-02,9.7,9.81,9.61,9.64,5797063
2025-12-03,9.7,9.77,9.49,9.5,4894832
2025-12-04,9.5,9.58,9.22,9.24,5815175
2025-12-05,9.3,9.45,9.19,9.42,4187397
2025-12-08,9.39,9.57,9.37,9.48,3968880
2025-12-09,9.46,9.75,9.35,9.49,7742278
2025-12-10,9.73,9.9,9.53,9.59,10047939
2025-12-11,9.45,9.87,9.26,9.59,13768654
2025-12-12,9.52,9.74,9.35,9.48,8970624
2025-12-15,9.89,10.99,9.89,10.32,31573609
2025-12-16,10.3,10.97,10.05,10.4,30630115
2025-12-17,10.2,10.95,9.81,10.41,31143546
2025-12-18,10.18,10.93,10.03,10.75,26901152
2025-12-19,10.5,12.46,10.4,11.44,44025684
2025-12-22,11.23,11.85,11.11,11.72,30344691
2025-12-23,12.58,12.97,11.06,11.11,36477451
2025-12-24,10.62,10.8,10.49,10.65,25590070
2025-12-25,10.61,10.65,10.31,10.32,17690769
2025-12-26,10.3,10.62,10.28,10.38,14288796
2025-12-29,10.3,10.34,10.1,10.13,11687646
2025-12-30,10.19,10.23,9.89,9.89,10767137
2025-12-31,9.96,9.97,9.79,9.84,7192270
2026-01-05,9.84,9.93,9.77,9.89,6223154
2026-01-06,9.95,10.26,9.88,10.2,10722398
2026-01-07,10.2,10.44,10.11,10.24,11761575
2026-01-08,10.17,10.34,9.95,10.25,13996530
2026-01-09,10.25,10.47,10.17,10.36,12923487
2026-01-12,10.3,10.77,10.23,10.73,18897563
2026-01-13,10.69,10.95,10.3,10.38,17164714
2026-01-14,10.3,10.69,10.21,10.57,15887126
2026-01-15,10.51,10.85,10.5,10.54,12318576
2026-01-16,10.55,10.67,10.44,10.62,12085717
2026-01-19,10.65,10.83,10.4,10.81,15227821
2026-01-20,10.6,11.24,10.52,10.9,21824472
2026-01-21,10.81,11.08,10.6,10.63,12534790
2026-01-22,10.58,10.67,10.5,10.57,8732639
2026-01-23,10.59,10.62,10.53,10.55,10170092
2026-01-26,10.5,10.56,10.24,10.3,8781818
2026-01-27,10.31,10.36,10.06,10.18,5296513
2026-01-28,10.12,10.38,10.12,10.3,7294500
2026-01-29,10.25,10.74,10.19,10.73,17756759
2026-01-30,10.78,11.27,10.55,10.69,21940892
2026-02-02,10.51,11.06,10.5,10.84,16742211
2026-02-03,10.75,10.98,10.58,10.79,12973237
2026-02-04,11.22,11.22,10.68,10.68,17138377
2026-02-05,10.58,11.18,10.49,10.79,17976562
2026-02-06,10.63,10.94,10.57,10.6,12392246
2026-02-09,10.55,10.6,10.43,10.52,9916379
2026-02-10,10.49,10.49,10.29,10.31,8494261
2026-02-11,10.34,10.37,9.71,10.15,6877911
2026-02-12,10.17,10.26,10.09,10.12,5336908
2026-02-13,10.26,10.39,9.91,9.94,8056639
2026-02-24,10.0,10.18,9.9,10.12,6184713
2026-02-25,10.11,10.22,10.08,10.17,5751925
2026-02-26,10.18,10.24,10.08,10.22,6153478
2026-02-27,10.19,10.28,10.16,10.26,5075765
2026-03-02,10.18,10.28,9.97,10.07,7158596
2026-03-03,10.12,10.25,10.0,10.04,10172480
2026-03-04,9.86,10.19,9.85,9.95,9370676
2026-03-05,10.01,10.03,9.85,9.88,7708384
2026-03-06,9.9,10.04,9.84,10.04,5613649
2026-03-09,9.92,10.01,9.74,9.79,5869685
2026-03-10,9.83,9.92,9.78,9.84,4859505
2026-03-11,9.82,9.87,9.75,9.75,4586888
2026-03-12,9.78,9.8,9.49,9.51,5545205
2026-03-13,9.55,9.63,9.4,9.43,3959052
2026-03-16,9.44,9.6,9.39,9.46,3192861
2026-03-17,9.46,9.52,9.16,9.2,4496795
2026-03-18,9.24,9.24,9.01,9.12,3552577
2026-03-19,8.95,9.08,8.71,8.77,4701357
2026-03-20,8.78,8.82,8.43,8.43,4048574
2026-03-23,8.28,8.28,7.77,7.82,5874233
2026-03-24,7.95,8.12,7.82,8.1,4539557
2026-03-25,8.2,8.24,8.05,8.13,3416870
2026-03-26,8.15,8.24,7.9,7.92,3432864
2026-03-27,7.82,8.05,7.81,8.03,2770262
2026-03-30,7.93,8.07,7.91,7.98,2761706
2026-03-31,8.05,8.15,7.89,7.91,3347474
2026-04-01,7.97,8.03,7.93,8.02,2380849
2026-04-02,8.01,8.23,7.96,8.06,5197351
2026-04-03,8.1,8.14,7.74,7.75,4089276
2026-04-07,7.7,7.95,7.7,7.83,3313963
2026-04-08,7.99,8.15,7.95,8.13,3475810
2026-04-09,8.06,8.12,7.95,7.95,2494116
2026-04-10,8.76,9.05,8.38,8.38,17262542
2026-04-13,8.16,8.41,8.15,8.28,10038195
2026-04-14,8.32,8.33,8.18,8.25,4366656
2026-04-15,8.27,8.43,8.17,8.33,6946877
2026-04-16,8.29,8.45,8.21,8.37,6558972
2026-04-17,8.39,8.68,8.23,8.68,10157799
2026-04-20,8.59,8.82,8.52,8.75,8770472
2026-04-21,8.71,8.87,8.43,8.43,7106152
2026-04-22,8.46,8.56,8.4,8.5,4231115
2026-04-23,8.47,8.88,8.38,8.55,10722950
2026-04-24,8.32,8.54,8.24,8.24,6965800
2026-04-27,8.25,8.28,8.05,8.2,4479823
2026-04-28,8.23,8.32,8.01,8.06,3381441
2026-04-29,8.16,8.37,8.14,8.27,4600658
2026-04-30,8.28,8.47,8.22,8.3,5320634
2026-05-06,8.29,8.35,8.23,8.32,4528971
2026-05-07,8.37,8.43,8.27,8.35,4380608
2026-05-08,8.36,8.53,8.25,8.51,6653890
2026-05-11,8.44,8.49,8.34,8.38,3956584
2026-05-12,8.38,8.45,8.15,8.17,5233901
2026-05-13,8.21,8.32,8.15,8.2,3805228
2026-05-14,8.21,8.35,8.03,8.07,6041285
2026-05-15,8.02,8.06,7.84,7.87,5397020
2026-05-18,7.87,7.88,7.64,7.86,3139383
2026-05-19,7.86,8.01,7.83,7.92,2907501
2026-05-20,7.92,7.95,7.71,7.72,2658538
2026-05-21,7.8,7.83,7.4,7.4,3237053
2026-05-22,7.46,7.49,7.3,7.43,3023724
2026-05-25,7.36,7.44,7.25,7.34,2681237
