date,open,high,low,close,volume
2025-11-21,20.14,20.66,19.6,20.25,1819071
2025-11-24,20.24,20.98,19.88,20.27,2018042
2025-11-25,20.29,20.45,19.7,20.17,1468601
2025-11-26,20.17,20.17,19.74,19.76,893579
2025-11-27,19.73,19.97,19.15,19.55,1569301
2025-11-28,19.49,19.68,19.23,19.6,1101305
2025-12-01,19.95,19.99,19.22,19.86,1068583
2025-12-02,19.79,20.04,19.53,19.7,1104785
2025-12-03,19.73,19.73,19.08,19.08,873184
2025-12-04,19.02,19.02,17.97,17.98,1938209
2025-12-05,18.03,18.48,17.75,18.44,1034797
2025-12-08,18.44,18.84,18.32,18.69,1004214
2025-12-09,18.68,18.81,18.4,18.4,887454
2025-12-10,18.4,18.66,18.3,18.5,529254
2025-12-11,18.44,19.97,18.31,19.49,3211284
2025-12-12,19.28,20.42,19.02,19.9,2164999
2025-12-15,19.85,19.9,19.47,19.87,1044197
2025-12-16,20.41,20.69,19.2,19.52,3250485
2025-12-17,19.13,19.39,17.52,17.88,4487822
2025-12-18,17.62,18.52,17.58,17.83,2317553
2025-12-19,18.06,20.98,17.83,18.88,6547614
2025-12-22,19.25,19.44,18.29,18.3,3941889
2025-12-23,18.3,18.39,17.6,17.83,2565028
2025-12-24,17.88,18.04,17.63,17.83,1148303
2025-12-25,17.8,17.86,17.57,17.66,1509292
2025-12-26,17.71,17.76,17.34,17.39,1532543
2025-12-29,17.52,17.52,17.18,17.24,1054440
2025-12-30,17.31,17.66,17.04,17.42,1376015
2025-12-31,17.61,17.65,17.2,17.34,1027488
2026-01-05,17.38,17.66,17.26,17.61,1303536
2026-01-06,17.78,18.64,17.45,18.22,2882995
2026-01-07,18.26,18.41,17.68,17.9,1781853
2026-01-08,17.97,17.97,17.56,17.67,1959073
2026-01-09,17.7,17.78,17.41,17.65,2169267
2026-01-12,17.67,18.48,17.55,18.18,2896231
2026-01-13,18.4,18.51,17.9,18.08,2700094
2026-01-14,17.99,18.38,17.8,18.18,2456907
2026-01-15,18.15,18.48,17.82,17.86,2045647
2026-01-16,17.98,18.14,17.8,17.81,1323284
2026-01-19,17.99,18.07,17.6,17.75,1217293
2026-01-20,17.72,18.09,17.58,17.75,1208351
2026-01-21,17.66,17.92,17.55,17.7,893097
2026-01-22,17.92,17.92,17.52,17.68,832173
2026-01-23,17.68,18.25,17.63,18.1,2079594
2026-01-26,18.1,18.1,17.7,17.83,1255930
2026-01-27,17.75,17.76,17.37,17.42,1557426
2026-01-28,17.42,17.61,17.15,17.22,1247574
2026-01-29,17.38,17.4,17.02,17.26,1395227
2026-01-30,17.24,17.31,16.93,17.04,669201
2026-02-02,17.21,17.21,16.58,16.58,888301
2026-02-03,16.63,16.97,16.58,16.81,669258
2026-02-04,17.0,17.13,16.77,16.91,776610
2026-02-05,16.87,17.04,16.71,16.86,599533
2026-02-06,16.99,16.99,16.7,16.73,536024
2026-02-09,16.95,16.96,16.78,16.8,473023
2026-02-10,16.95,16.95,16.61,16.65,495160
2026-02-11,16.58,16.69,16.52,16.55,610856
2026-02-12,16.68,16.75,16.5,16.58,633067
2026-02-13,16.75,17.08,16.53,16.85,1146514
2026-02-24,16.99,17.29,16.77,16.89,626391
2026-02-25,16.99,17.15,16.9,16.99,460952
2026-02-26,16.99,17.11,16.89,16.92,395310
2026-02-27,17.04,17.08,16.75,16.77,537751
2026-03-02,16.7,16.75,16.1,16.19,1184992
2026-03-03,16.2,16.5,16.0,16.08,1087306
2026-03-04,16.07,16.31,15.83,16.11,676897
2026-03-05,16.28,16.38,16.08,16.23,655962
2026-03-06,16.42,16.49,16.24,16.37,621817
2026-03-09,16.33,16.5,15.78,16.0,809541
2026-03-10,16.2,16.48,15.98,16.25,592964
2026-03-11,16.45,16.52,16.15,16.28,574280
2026-03-12,16.6,16.6,16.08,16.08,523060
2026-03-13,16.2,16.28,15.98,16.04,330742
2026-03-16,16.03,16.18,15.66,15.68,930446
2026-03-17,15.71,15.87,15.21,15.28,807012
2026-03-18,15.22,15.31,14.78,15.04,961846
2026-03-19,15.02,15.02,14.41,14.65,885541
2026-03-20,14.48,14.73,14.33,14.37,499083
