date,open,high,low,close,volume
2025-11-20,3.09,3.1,2.96,2.98,112347085
2025-11-21,2.96,2.98,2.77,2.78,120350430
2025-11-24,2.83,2.85,2.78,2.83,70469135
2025-11-25,2.84,2.9,2.82,2.87,56457499
2025-11-26,3.15,3.16,3.15,3.16,42329391
2025-11-27,3.48,3.48,3.21,3.25,436727460
2025-11-28,3.16,3.58,3.08,3.58,423004119
2025-12-01,3.64,3.94,3.63,3.94,195597357
2025-12-02,4.03,4.15,3.75,3.85,588104617
2025-12-03,3.83,3.88,3.62,3.67,360448076
2025-12-04,3.65,3.68,3.46,3.46,267543790
2025-12-05,3.46,3.81,3.44,3.81,309773625
2025-12-08,3.95,4.13,3.79,3.85,368659611
2025-12-09,3.85,3.88,3.72,3.74,189671691
2025-12-10,3.85,4.01,3.77,3.78,308631899
2025-12-11,3.78,3.82,3.58,3.58,199242882
2025-12-12,3.65,3.94,3.65,3.94,154457516
2025-12-15,3.88,3.96,3.72,3.86,274930294
2025-12-16,3.95,3.98,3.68,3.72,196601781
2025-12-17,3.75,3.77,3.56,3.65,143795500
2025-12-18,3.62,3.78,3.61,3.62,147714773
2025-12-19,3.56,3.65,3.48,3.62,166276349
2025-12-22,3.6,3.72,3.52,3.65,137390015
2025-12-23,3.62,3.67,3.46,3.49,139221682
2025-12-24,3.53,3.67,3.53,3.57,141562466
2025-12-25,3.54,3.57,3.39,3.46,138504344
2025-12-26,3.48,3.55,3.45,3.48,99740715
2025-12-29,3.49,3.69,3.49,3.55,162000959
2025-12-30,3.47,3.48,3.33,3.39,127583828
2025-12-31,3.38,3.38,3.31,3.34,76969836
2026-01-05,3.37,3.45,3.36,3.41,83423021
2026-01-06,3.39,3.51,3.39,3.49,93639931
2026-01-07,3.46,3.49,3.43,3.44,61407496
2026-01-08,3.45,3.57,3.41,3.53,90414732
2026-01-09,3.54,3.57,3.5,3.55,85351640
2026-01-12,3.56,3.91,3.56,3.91,233405455
2026-01-13,4.01,4.01,3.83,3.85,185381098
2026-01-14,3.86,4.05,3.8,3.86,177608199
2026-01-15,3.87,4.25,3.81,4.07,344050501
2026-01-16,3.97,4.18,3.89,3.93,233712038
2026-01-19,3.88,4.17,3.87,4.04,226207139
2026-01-20,4.07,4.29,3.98,4.11,216911631
2026-01-21,4.16,4.52,4.05,4.52,320837808
2026-01-22,4.7,4.97,4.62,4.97,590993226
2026-01-23,5.06,5.28,4.77,4.94,544268733
2026-01-26,5.19,5.43,5.04,5.18,521041014
2026-01-27,4.93,5.22,4.79,5.12,412316520
2026-01-28,5.1,5.12,4.78,4.97,294750749
2026-01-29,5.0,5.25,4.83,4.89,305821814
2026-01-30,4.78,4.79,4.4,4.4,255560901
2026-02-02,3.97,4.3,3.97,4.15,265445332
2026-02-03,4.23,4.37,4.17,4.32,144619290
2026-02-04,4.3,4.45,4.25,4.34,88216228
2026-02-05,4.27,4.3,4.13,4.16,96733935
2026-02-06,4.1,4.28,4.06,4.22,89753146
2026-02-09,4.28,4.39,4.28,4.3,91773700
2026-02-10,4.29,4.29,4.07,4.09,108693845
2026-02-11,4.07,4.18,4.07,4.08,71848486
2026-02-12,4.11,4.14,4.01,4.03,73370379
2026-02-13,4.03,4.05,3.92,3.93,97328778
2026-02-24,4.02,4.1,4.02,4.04,87810276
2026-02-25,4.06,4.23,4.04,4.14,139977083
2026-02-26,4.13,4.14,4.02,4.03,99260100
2026-02-27,4.03,4.22,4.01,4.2,167073040
2026-03-02,4.1,4.17,4.0,4.05,155500382
2026-03-03,4.05,4.08,3.68,3.7,189261547
2026-03-04,3.65,3.82,3.62,3.76,108107292
2026-03-05,3.81,3.9,3.79,3.86,109012781
2026-03-06,3.83,3.9,3.78,3.87,71280500
2026-03-09,3.8,3.88,3.76,3.86,70091451
2026-03-10,3.87,3.91,3.81,3.84,73680503
2026-03-11,3.84,4.08,3.79,3.94,171665269
2026-03-12,3.95,4.33,3.91,4.33,200971295
2026-03-13,4.33,4.42,4.12,4.16,387772565
2026-03-16,4.13,4.16,3.88,4.0,208899943
2026-03-17,3.99,4.13,3.88,3.9,177767922
2026-03-18,3.93,4.15,3.93,3.98,179652499
2026-03-19,3.9,3.93,3.76,3.79,147741979
2026-03-20,3.75,3.94,3.62,3.65,141126319
2026-03-23,3.5,3.6,3.34,3.44,127783705
2026-03-24,3.54,3.78,3.47,3.78,199672399
2026-03-25,3.79,3.95,3.73,3.91,200030424
2026-03-26,3.89,3.95,3.85,3.88,158661700
2026-03-27,3.88,4.26,3.82,4.06,278894803
2026-03-30,3.92,4.0,3.72,3.85,206308401
2026-03-31,3.82,3.89,3.72,3.72,114862403
