date,open,high,low,close,volume
2025-11-21,51.2,51.92,49.0,49.85,1452300
2025-11-24,49.96,51.3,49.96,50.86,802100
2025-11-25,50.9,51.67,50.53,50.93,846846
2025-11-26,51.11,52.88,51.02,51.29,1301300
2025-11-27,51.12,51.87,50.8,50.8,887900
2025-11-28,50.79,51.78,50.56,50.83,858660
2025-12-01,50.66,51.62,50.56,51.29,848265
2025-12-02,51.27,51.27,50.25,50.43,905323
2025-12-03,50.66,50.79,49.63,50.01,735581
2025-12-04,49.97,50.0,49.21,49.45,654474
2025-12-05,49.52,50.28,49.05,50.12,786100
2025-12-08,50.38,50.65,50.16,50.52,525672
2025-12-09,50.01,51.06,50.01,50.13,637620
2025-12-10,50.13,50.37,49.68,50.13,422939
2025-12-11,50.13,50.38,49.58,49.78,574684
2025-12-12,49.98,50.68,49.6,50.2,570799
2025-12-15,49.93,50.32,49.65,49.72,447100
2025-12-16,49.42,49.72,49.09,49.39,659600
2025-12-17,49.38,49.96,47.8,49.17,1010300
2025-12-18,49.09,49.78,48.63,49.38,480291
2025-12-19,49.77,50.34,49.36,50.18,527400
2025-12-22,50.0,50.43,49.81,50.24,432500
2025-12-23,50.49,51.15,49.82,49.91,578400
2025-12-24,49.85,50.67,49.85,50.3,479126
2025-12-25,50.3,50.97,50.3,50.68,469021
2025-12-26,50.67,50.67,49.75,50.0,608500
2025-12-29,50.02,51.12,49.59,50.37,684600
2025-12-30,50.8,51.24,50.4,51.0,694900
2025-12-31,51.03,51.3,50.56,50.69,340393
2026-01-05,50.68,52.13,50.65,51.98,1009993
2026-01-06,51.9,52.22,51.31,51.6,806600
2026-01-07,51.6,52.84,51.44,52.45,1068700
2026-01-08,52.48,52.95,52.12,52.51,740100
2026-01-09,52.35,53.98,52.3,53.15,1188132
2026-01-12,53.5,54.55,53.0,53.98,1202400
2026-01-13,54.28,55.97,53.92,54.99,2536548
2026-01-14,55.09,57.87,54.52,57.38,4793366
2026-01-15,57.0,57.0,54.4,54.75,2300338
2026-01-16,55.01,55.5,54.08,54.6,1273541
2026-01-19,54.51,54.88,53.92,54.22,1011196
2026-01-20,54.95,56.86,54.17,55.2,2293357
2026-01-21,55.01,56.15,54.81,55.3,938603
2026-01-22,55.48,55.94,54.39,54.64,993100
2026-01-23,54.61,55.17,54.38,54.8,995528
2026-01-26,55.48,62.4,55.48,58.78,6857467
2026-01-27,59.33,59.5,56.21,57.54,3663754
2026-01-28,57.44,58.36,55.16,55.96,1963978
2026-01-29,55.55,56.04,53.4,53.75,2123059
2026-01-30,53.5,54.13,51.7,53.08,1644283
2026-02-02,52.56,53.16,51.42,51.45,1061969
2026-02-03,51.55,53.66,51.55,53.56,1351911
2026-02-04,53.57,53.65,52.53,53.4,720300
2026-02-05,53.5,56.65,53.5,54.0,2297317
2026-02-06,53.99,55.7,53.3,54.69,1491300
2026-02-09,54.69,55.25,54.21,54.71,831560
2026-02-10,55.17,55.17,53.83,53.83,851700
2026-02-11,53.83,53.86,53.5,53.67,547200
2026-02-12,53.67,53.71,52.9,53.0,579108
2026-02-13,53.0,53.44,52.58,52.65,406600
2026-02-24,52.91,53.39,52.13,52.32,616600
2026-02-25,52.32,52.79,52.18,52.6,576100
2026-02-26,52.55,52.55,51.36,51.48,975939
2026-02-27,51.06,51.7,51.0,51.59,550600
2026-03-02,51.07,51.32,48.54,49.34,1759000
2026-03-03,49.68,49.9,47.56,47.66,1067981
2026-03-04,47.45,47.77,46.69,47.14,770838
2026-03-05,47.37,47.86,47.2,47.35,568254
2026-03-06,47.35,48.9,47.1,48.45,1058182
2026-03-09,47.9,48.45,47.5,48.2,737600
2026-03-10,48.88,49.98,48.55,49.95,773850
2026-03-11,50.58,50.58,49.65,50.12,762082
2026-03-12,50.23,50.98,50.02,50.4,695400
2026-03-13,50.4,50.93,49.66,50.06,731400
2026-03-16,50.07,52.21,50.07,51.48,1275347
2026-03-17,51.48,51.99,50.03,50.34,894503
2026-03-18,50.39,51.5,50.1,51.49,716403
2026-03-19,51.0,51.58,50.15,50.33,763834
2026-03-20,50.1,52.33,50.1,50.92,1196500
2026-03-23,50.53,51.28,48.43,48.71,1481168
2026-03-24,49.2,50.75,49.2,50.52,1324806
2026-03-25,50.82,51.26,49.68,49.99,737142
2026-03-26,50.25,50.99,48.32,48.61,916300
2026-03-27,48.28,50.0,48.11,49.98,988103
2026-03-30,49.2,50.79,49.1,50.6,1146097
2026-03-31,50.58,54.09,50.02,52.01,2603400
2026-04-01,53.11,55.08,52.05,54.65,3702819
2026-04-02,53.77,54.95,52.7,53.35,3473021
2026-04-03,52.5,52.83,49.27,49.38,2668939
2026-04-07,49.07,50.74,47.6,49.6,2150428
2026-04-08,50.45,51.66,50.13,51.17,1637208
2026-04-09,50.9,51.16,49.2,49.61,1633381
2026-04-10,49.76,56.64,49.51,54.56,6406469
2026-04-13,53.73,57.15,53.62,55.1,4499078
2026-04-14,54.95,57.97,54.33,57.7,5522390
2026-04-15,57.76,60.58,56.08,59.6,5917482
2026-04-16,59.61,59.81,58.2,58.63,3184346
2026-04-17,57.8,59.5,56.78,57.63,2994052
2026-04-20,57.46,60.47,57.16,57.87,2755478
2026-04-21,57.31,57.99,56.52,56.77,1826342
2026-04-22,57.17,62.19,56.42,61.91,5132122
2026-04-23,61.29,63.05,60.5,61.22,2747999
2026-04-24,62.22,62.22,59.07,59.93,2206590
2026-04-27,60.06,62.57,59.58,60.88,2468134
2026-04-28,60.88,62.85,60.13,61.25,2230838
2026-04-29,60.55,60.74,58.11,59.08,2320700
2026-04-30,58.87,59.92,58.09,58.82,1277044
2026-05-06,58.99,60.22,58.5,59.59,1766331
2026-05-07,59.48,60.55,58.0,59.8,2331004
2026-05-08,59.62,59.89,58.28,58.88,1661266
2026-05-11,58.9,59.58,57.21,58.85,2326015
2026-05-12,59.14,60.29,57.57,57.8,2282800
2026-05-13,57.9,58.98,57.56,57.86,1540376
2026-05-14,58.45,60.62,57.01,57.55,1933150
2026-05-15,58.1,59.77,57.22,58.17,2932613
2026-05-18,58.39,62.55,57.28,62.39,4005226
2026-05-19,62.5,63.6,60.39,61.72,2359552
2026-05-20,61.5,65.71,60.9,64.62,3924567
2026-05-21,64.11,66.23,63.34,63.69,3044330
2026-05-22,63.24,64.44,62.3,63.5,2223597
2026-05-25,63.1,64.36,62.32,64.16,1985556
